lat,lon,alt,s_max,measurements,t_start,t_end,t_corr
54.15117600000008,-99.81770799999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1641600.0,1728000.0,86400
54.15117600000008,-99.81770799999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2505600.0,2592000.0,86400
30.76050300000003,81.37408400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
30.76050300000003,81.37408400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",950400.0,1036800.0,86400
30.76050300000003,81.37408400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1814400.0,1900800.0,86400
32.222695000000044,-5.539619999999957,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
32.222695000000044,-5.539619999999957,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
-3.318749999999966,37.697917000000075,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
-3.318749999999966,37.697917000000075,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
-3.318749999999966,37.697917000000075,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
55.30676200000005,-114.77339099999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",777600.0,864000.0,86400
55.30676200000005,-114.77339099999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1641600.0,1728000.0,86400
55.30676200000005,-114.77339099999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2505600.0,2592000.0,86400
-1.8576569999999606,31.190597000000025,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
-1.8576569999999606,31.190597000000025,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
-1.8576569999999606,31.190597000000025,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
23.967280000000073,32.88645800000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
23.967280000000073,32.88645800000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
23.967280000000073,32.88645800000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
51.99353800000006,106.17708300000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1468800.0,1555200.0,86400
51.99353800000006,106.17708300000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2332800.0,2419200.0,86400
-4.556249999999977,34.95208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",777600.0,864000.0,86400
-4.556249999999977,34.95208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1641600.0,1728000.0,86400
-4.556249999999977,34.95208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2505600.0,2592000.0,86400
64.75964200000004,-95.56466899999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
64.75964200000004,-95.56466899999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
64.75964200000004,-95.56466899999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
13.077083000000073,14.527083000000061,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",345600.0,432000.0,86400
48.41143200000005,-115.31354199999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
48.41143200000005,-115.31354199999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
51.06875000000008,-107.08958299999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
51.06875000000008,-107.08958299999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
52.896303000000046,5.462747000000036,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
52.896303000000046,5.462747000000036,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
53.652329000000066,-77.81484899999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",259200.0,345600.0,86400
-10.812139999999943,-42.72846899999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",432000.0,518400.0,86400
-10.812139999999943,-42.72846899999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1296000.0,1382400.0,86400
-10.812139999999943,-42.72846899999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2160000.0,2246400.0,86400
31.685534000000075,47.71128800000008,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
8.658487000000036,29.296268000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",604800.0,691200.0,86400
8.658487000000036,29.296268000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
8.658487000000036,29.296268000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
11.916551000000027,107.09220300000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2332800.0,2419200.0,86400
-40.191175999999984,-69.98928699999993,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
-40.191175999999984,-69.98928699999993,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
49.197917000000075,-95.33124999999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",86400.0,172800.0,86400
49.197917000000075,-95.33124999999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",950400.0,1036800.0,86400
49.197917000000075,-95.33124999999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1814400.0,1900800.0,86400
9.866081000000065,4.612749000000065,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
9.866081000000065,4.612749000000065,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
9.866081000000065,4.612749000000065,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
9.866081000000065,4.612749000000065,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2505600.0,2592000.0,86400
-2.3684299999999325,-56.55555799999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",259200.0,345600.0,86400
-2.3684299999999325,-56.55555799999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1123200.0,1209600.0,86400
6.041210000000035,11.299545000000023,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
6.041210000000035,11.299545000000023,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
6.041210000000035,11.299545000000023,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
-26.09791699999994,32.24374900000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",604800.0,691200.0,86400
-26.09791699999994,32.24374900000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1468800.0,1555200.0,86400
10.721354000000076,32.316283000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
10.721354000000076,32.316283000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
10.721354000000076,32.316283000000055,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
33.47708300000005,90.35625000000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",345600.0,432000.0,86400
33.47708300000005,90.35625000000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1209600.0,1296000.0,86400
33.47708300000005,90.35625000000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2073600.0,2160000.0,86400
6.3026270000000295,0.06034700000003568,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
6.3026270000000295,0.06034700000003568,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
6.3026270000000295,0.06034700000003568,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
36.628982000000065,42.828606000000036,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
36.628982000000065,42.828606000000036,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
36.628982000000065,42.828606000000036,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
52.11259800000005,136.68299500000012,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
-2.1962459999999737,-56.703719999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
-2.1962459999999737,-56.703719999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
-2.1962459999999737,-56.703719999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
54.83606400000008,-94.08344599999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
-3.900355999999931,-58.786333999999954,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
61.787367000000074,-114.97469699999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
61.787367000000074,-114.97469699999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
61.787367000000074,-114.97469699999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
60.00898500000005,-101.95083499999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",345600.0,432000.0,86400
60.00898500000005,-101.95083499999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1209600.0,1296000.0,86400
60.00898500000005,-101.95083499999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2073600.0,2160000.0,86400
24.700139000000036,75.55394300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
24.700139000000036,75.55394300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
24.700139000000036,75.55394300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
-50.23035199999998,-71.97799699999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
-50.23035199999998,-71.97799699999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
59.30652100000003,-110.19131699999997,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
59.30652100000003,-110.19131699999997,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
59.30652100000003,-110.19131699999997,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
48.38773700000007,-107.64463599999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
48.38773700000007,-107.64463599999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
48.38773700000007,-107.64463599999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
47.50613000000004,-101.43229199999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
47.50613000000004,-101.43229199999996,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
-7.914582999999936,32.20208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
-7.914582999999936,32.20208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1296000.0,1382400.0,86400
-7.914582999999936,32.20208300000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2160000.0,2246400.0,86400
40.30658100000005,50.01565400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
40.30658100000005,50.01565400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
40.30658100000005,50.01565400000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
46.162153000000046,-100.64101799999997,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
49.440229000000045,-88.26540699999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",604800.0,691200.0,86400
49.440229000000045,-88.26540699999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1468800.0,1555200.0,86400
49.440229000000045,-88.26540699999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2332800.0,2419200.0,86400
40.80967500000003,53.60404700000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",86400.0,172800.0,86400
40.80967500000003,53.60404700000004,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",950400.0,1036800.0,86400
56.28411200000005,101.78541300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
56.28411200000005,101.78541300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
56.28411200000005,101.78541300000006,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
-16.51458299999996,28.531250000000057,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",518400.0,604800.0,86400
-16.51458299999996,28.531250000000057,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1296000.0,1382400.0,86400
-16.51458299999996,28.531250000000057,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2160000.0,2246400.0,86400
-2.7769159999999715,-57.097631999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
-2.7769159999999715,-57.097631999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
-2.7769159999999715,-57.097631999999976,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
33.80564700000008,43.55881800000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
33.80564700000008,43.55881800000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1641600.0,1728000.0,86400
33.80564700000008,43.55881800000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2505600.0,2592000.0,86400
60.09030300000006,-99.53060199999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
60.09030300000006,-99.53060199999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
-14.349292999999932,35.934375000000045,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
48.64857800000004,-74.56404899999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
45.86458300000004,66.32291700000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",432000.0,518400.0,86400
45.86458300000004,66.32291700000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1209600.0,1296000.0,86400
45.86458300000004,66.32291700000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2073600.0,2160000.0,86400
21.831123000000048,73.74867600000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
21.831123000000048,73.74867600000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
26.760410000000036,-99.48124999999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1123200.0,1209600.0,86400
26.760410000000036,-99.48124999999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1987200.0,2073600.0,86400
-18.446973999999955,-47.98437699999994,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1382400.0,1468800.0,86400
-18.446973999999955,-47.98437699999994,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2246400.0,2332800.0,86400
58.29636400000004,-112.06979199999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
58.29636400000004,-112.06979199999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
58.29636400000004,-112.06979199999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
-0.7687499999999545,36.34791700000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
-0.7687499999999545,36.34791700000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
-0.7687499999999545,36.34791700000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
33.335417000000064,-115.83541699999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",172800.0,259200.0,86400
33.335417000000064,-115.83541699999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1036800.0,1123200.0,86400
33.335417000000064,-115.83541699999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1900800.0,1987200.0,86400
54.87766300000004,77.28480100000007,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1209600.0,1296000.0,86400
15.205083000000059,105.43054400000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",345600.0,432000.0,86400
57.831143000000054,-156.61041699999998,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",86400.0,172800.0,86400
33.01875000000007,119.39062500000011,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
52.07799300000005,-118.56979199999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
52.07799300000005,-118.56979199999995,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
30.944706000000053,85.93631600000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
30.944706000000053,85.93631600000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
30.944706000000053,85.93631600000003,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
-1.400671999999929,-56.437367999999935,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",0.0,86400.0,86400
-1.400671999999929,-56.437367999999935,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",864000.0,950400.0,86400
-1.400671999999929,-56.437367999999935,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1728000.0,1814400.0,86400
56.47165200000006,-124.96909299999999,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",777600.0,864000.0,86400
-31.431381999999928,137.9942430000001,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",691200.0,777600.0,86400
-31.431381999999928,137.9942430000001,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1555200.0,1641600.0,86400
-31.431381999999928,137.9942430000001,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",2419200.0,2505600.0,86400
32.321458000000064,65.12016400000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",345600.0,432000.0,86400
32.321458000000064,65.12016400000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1123200.0,1209600.0,86400
32.321458000000064,65.12016400000005,0.0,100,"[OLI,POSEIDON-3BAltimeter,ThermalCamera]",1987200.0,2073600.0,86400
