comid,stream_order,stream_lat,stream_lon,max_forecasted_flow,date_exceeds_return_period_2,date_exceeds_return_period_5,date_exceeds_return_period_10,date_exceeds_return_period_25,date_exceeds_return_period_50,date_exceeds_return_period_100
13048462.0,2,45.668060302734375,-66.66658020019531,96.99,2023-01-26 21:00:00,,,,,
13048729.0,2,45.63409423828125,-64.2378158569336,89.36,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13048113.0,2,45.73958206176758,-65.51625061035156,154.24,2023-01-26 21:00:00,2023-01-27 00:00:00,,,,
13048384.0,2,45.70571517944336,-63.87905502319336,110.82,2023-01-27 00:00:00,,,,,
13048101.0,2,45.7577018737793,-65.43926239013672,86.33,2023-01-26 21:00:00,2023-01-27 00:00:00,,,,
13048796.0,2,45.6551513671875,-85.71875,0.02,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13048381.0,2,45.72158050537109,-64.24810791015625,140.28,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 03:00:00,,,
13048459.0,3,45.71830368041992,-66.56271362304688,245.7,2023-01-27 00:00:00,2023-01-27 06:00:00,,,,
13047953.0,2,45.79570770263672,-66.57260131835938,39.54,2023-01-26 21:00:00,,,,,
13047936.0,3,45.78968048095703,-66.54710388183594,263.52,2023-01-27 00:00:00,,,,,
13047893.0,2,45.86833572387695,-85.74754333496094,3.15,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,,,
13047625.0,2,45.90394592285156,-85.55101776123047,1.72,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13047918.0,3,45.83562850952149,-66.51319885253906,262.28,2023-01-27 06:00:00,,,,,
13047148.0,3,46.01531219482422,-65.61885070800781,209.38,2023-01-27 06:00:00,,,,,
13047433.0,2,45.904911041259766,-81.74996185302734,0.42,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13046836.0,2,46.06583023071289,-64.81739044189453,201.71,2023-01-27 06:00:00,,,,,
13046849.0,2,46.06060791015625,-65.50379180908203,180.2,2023-01-27 03:00:00,,,,,
13046848.0,2,46.05747222900391,-65.5576171875,69.84,2023-01-27 00:00:00,,,,,
13047035.0,2,46.02367782592773,-83.43090057373047,0.2,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13047163.0,2,45.97509765625,-82.23003387451172,1.17,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13047317.0,2,45.96941375732422,-65.13433837890625,107.5,2023-01-27 00:00:00,,,,,
13047066.0,2,46.01784133911133,-83.1217269897461,0.91,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13047037.0,2,46.01610565185547,-65.05589294433594,158.92,2023-01-27 00:00:00,,,,,
13047392.0,2,45.9914665222168,-60.16385269165039,114.09,2023-01-24 00:00:00,2023-01-24 03:00:00,2023-01-24 03:00:00,,,
13047116.0,2,46.00822067260742,-82.30530548095703,3.06,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13046746.0,2,46.07387924194336,-65.43643951416016,166.11,2023-01-27 00:00:00,,,,,
13046935.0,2,46.04872131347656,-64.95586395263672,188.54,2023-01-27 03:00:00,,,,,
13047289.0,2,46.00048828125,-82.78430938720703,2.73,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13046714.0,2,46.082313537597656,-65.3099594116211,118.16,2023-01-27 00:00:00,,,,,
13046749.0,2,46.07819366455078,-65.36844635009766,140.7,2023-01-27 00:00:00,,,,,
13046698.0,2,46.13810348510742,-65.28175354003906,89.9,2023-01-27 00:00:00,,,,,
13046469.0,2,46.25455093383789,-61.13722610473633,124.24,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 03:00:00,2023-01-27 03:00:00,,
13045065.0,2,46.54467010498047,-86.53453826904297,2.99,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13044471.0,2,46.6712646484375,-84.85562133789062,6.01,2023-01-23 00:00:00,,,,,
13044470.0,2,46.67124938964844,-84.95916748046875,4.58,2023-01-23 00:00:00,2023-01-23 00:00:00,,,,
13044468.0,2,46.67486953735352,-85.01677703857422,4.03,2023-01-23 00:00:00,,,,,
13045867.0,2,46.50378036499024,-86.82554626464844,3.4,2023-01-23 00:00:00,,,,,
13044393.0,2,46.695777893066406,-86.7153549194336,4.63,2023-01-23 00:00:00,,,,,
13044870.0,2,46.660404205322266,-86.36343383789062,5.0,2023-01-23 00:00:00,,,,,
13044170.0,2,46.775421142578125,-86.19332885742188,5.0,2023-01-23 00:00:00,,,,,
13044007.0,2,46.8004150390625,-86.15625,6.28,2023-01-23 00:00:00,,,,,
13043880.0,2,46.838409423828125,-85.72016143798828,0.49,2023-01-23 00:00:00,,,,,
13044200.0,2,46.82585144042969,-85.19258880615234,8.15,2023-01-23 00:00:00,,,,,
13043971.0,2,46.861175537109375,-86.06657409667969,6.28,2023-01-23 00:00:00,,,,,
13043509.0,2,46.92757797241211,-85.96839141845703,6.29,2023-01-23 00:00:00,,,,,
13043434.0,3,46.95009613037109,-85.93507385253906,9.44,2023-01-23 00:00:00,,,,,
13043315.0,3,46.96458435058594,-85.91374969482422,9.44,2023-01-23 00:00:00,,,,,
13043791.0,2,46.91621780395508,-85.61618041992188,0.49,2023-01-23 00:00:00,,,,,
13043090.0,2,47.05809020996094,-85.4197006225586,0.49,2023-01-23 00:00:00,,,,,
13043229.0,2,46.99952697753906,-85.50078582763672,0.49,2023-01-23 00:00:00,,,,,
13043294.0,3,47.00152587890625,-85.85904693603516,9.44,2023-01-23 00:00:00,,,,,
13043004.0,3,47.0672607421875,-85.76188659667969,9.45,2023-01-23 00:00:00,,,,,
13042767.0,2,47.30330276489258,-85.3620834350586,1.83,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13042477.0,2,47.42185974121094,-85.53541564941406,2.8,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13040700.0,2,47.69920349121094,-85.55947875976562,1.63,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13044344.0,2,46.945411682128906,-86.33147430419922,4.65,2023-01-23 00:00:00,,,,,
13042777.0,3,47.148834228515625,-85.64128875732422,9.46,2023-01-23 00:00:00,,,,,
13042445.0,2,47.24919891357422,-85.8637466430664,4.66,2023-01-23 00:00:00,,,,,
13042000.0,2,47.400089263916016,-85.78125,0.01,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13040829.0,2,47.80238342285156,-86.50791931152344,1.93,2023-01-23 00:00:00,,,,,
13040349.0,2,47.80082321166992,-56.95107269287109,247.85,2023-01-27 15:00:00,,,,,
13039501.0,2,48.26865005493164,-86.50708770751953,1.91,2023-01-23 00:00:00,,,,,
13040591.0,2,47.6845817565918,-87.07499694824219,0.0,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13040687.0,2,47.69059753417969,-57.68878936767578,188.76,2023-01-27 09:00:00,,,,,
13040234.0,2,47.80345153808594,-54.94010925292969,178.41,2023-01-27 12:00:00,,,,,
13040450.0,2,47.79145050048828,-57.72715377807617,154.34,2023-01-27 09:00:00,,,,,
13040175.0,2,47.823486328125,-54.463905334472656,86.95,2023-01-24 12:00:00,2023-01-27 12:00:00,,,,
13040590.0,2,47.6845817565918,-87.59833526611328,0.0,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13039520.0,2,48.015132904052734,-55.29397201538086,169.2,2023-01-27 12:00:00,2023-01-27 15:00:00,,,,
13040344.0,2,47.791770935058594,-57.89181900024414,97.98,2023-01-27 09:00:00,,,,,
13040265.0,2,47.91625595092773,-56.61732482910156,125.4,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13040031.0,2,47.9034538269043,-56.97706604003906,246.16,2023-01-27 12:00:00,,,,,
13040089.0,2,47.85134506225586,-54.93444442749024,152.78,2023-01-27 12:00:00,,,,,
13039998.0,2,47.87064743041992,-57.27908706665039,280.09,2023-01-27 15:00:00,,,,,
13039909.0,2,47.90169525146485,-58.20814514160156,93.2,2023-01-27 09:00:00,,,,,
13039898.0,2,47.888465881347656,-58.24385833740234,91.79,2023-01-27 06:00:00,,,,,
13039377.0,2,48.06402969360352,-55.839168548583984,102.3,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13039858.0,2,47.91914749145508,-54.897586822509766,127.8,2023-01-27 12:00:00,,,,,
13039544.0,2,47.99103927612305,-56.93980026245117,201.4,2023-01-27 09:00:00,,,,,
13039810.0,2,47.943809509277344,-57.30306625366211,271.49,2023-01-27 12:00:00,,,,,
13039406.0,2,48.01582717895508,-55.58843994140625,124.69,2023-01-27 09:00:00,2023-01-27 12:00:00,2023-01-27 12:00:00,,,
13039582.0,2,47.96061325073242,-54.861175537109375,106.81,2023-01-27 12:00:00,2023-01-27 12:00:00,,,,
13039335.0,2,48.023536682128906,-54.35857009887695,97.34,2023-01-27 12:00:00,,,,,
13039387.0,2,48.045936584472656,-57.32717514038086,265.21,2023-01-27 09:00:00,,,,,
13039538.0,2,48.02052688598633,-54.88888549804688,85.08,2023-01-27 12:00:00,2023-01-27 12:00:00,,,,
13039347.0,2,48.02600860595703,-56.93619918823242,160.75,2023-01-27 09:00:00,,,,,
13039184.0,2,48.08794784545898,-55.17755126953125,98.07,2023-01-27 12:00:00,2023-01-27 12:00:00,2023-01-27 12:00:00,,,
13038228.0,2,48.519073486328125,-87.31066131591797,0.97,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13039089.0,2,48.12181854248047,-57.351505279541016,186.78,2023-01-27 09:00:00,,,,,
13039297.0,2,48.04676055908203,-54.38935089111328,85.27,2023-01-27 12:00:00,,,,,
13038919.0,2,48.132083892822266,-55.15458297729492,66.23,2023-01-27 09:00:00,2023-01-27 09:00:00,2023-01-27 09:00:00,,,
13038954.0,2,48.15027618408203,-57.41487884521485,174.07,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13038739.0,2,48.19350814819336,-56.10350799560547,122.53,2023-01-27 12:00:00,2023-01-27 15:00:00,,,,
13038835.0,2,48.16881561279297,-56.23358917236328,61.75,2023-01-27 09:00:00,2023-01-27 09:00:00,,,,
13038896.0,2,48.15155792236328,-56.18188095092773,119.61,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13038173.0,2,48.36495590209961,-88.96144104003906,7.08,2023-01-23 00:00:00,2023-01-23 00:00:00,,,,
13038673.0,2,48.20000076293945,-54.24458312988281,56.61,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13038408.0,2,48.3966178894043,-88.24526977539062,0.61,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13038473.0,2,48.25601196289063,-54.63540649414063,71.84,2023-01-27 12:00:00,,,,,
13037311.0,2,48.532962799072266,-88.24935150146484,0.61,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13038745.0,2,48.23208236694336,-57.83235931396485,129.05,2023-01-27 09:00:00,2023-01-27 09:00:00,,,,
13036193.0,2,48.8066635131836,-87.15431213378906,3.45,2023-01-23 00:00:00,,,,,
13037328.0,2,48.66690826416016,-87.44267272949219,2.3,2023-01-23 00:00:00,2023-01-23 00:00:00,,,,
13037822.0,2,48.48229598999024,-88.94033813476562,4.26,2023-01-23 00:00:00,,,,,
13038789.0,2,48.24669647216797,-57.59246444702149,86.05,2023-01-27 09:00:00,2023-01-27 12:00:00,,,,
13038137.0,2,48.32958221435547,-57.30583190917969,97.31,2023-01-27 12:00:00,,,,,
13038157.0,2,48.328495025634766,-57.37651824951172,85.4,2023-01-27 12:00:00,,,,,
13037945.0,2,48.399044036865234,-54.77019500732422,76.42,2023-01-27 15:00:00,,,,,
13038138.0,2,48.33831024169922,-57.20459365844727,107.26,2023-01-27 18:00:00,,,,,
13037915.0,2,48.42164993286133,-54.95698928833008,61.8,2023-01-27 12:00:00,,,,,
13038318.0,2,48.34381103515625,-57.61149597167969,120.84,2023-01-27 15:00:00,,,,,
13038127.0,2,48.39077377319336,-55.70826721191406,80.65,2023-01-27 12:00:00,,,,,
13037672.0,2,48.452735900878906,-55.636009216308594,85.84,2023-01-27 12:00:00,,,,,
13037632.0,2,48.47916793823242,-55.57106018066406,107.69,2023-01-27 12:00:00,,,,,
13037562.0,2,48.4902229309082,-55.501094818115234,71.79,2023-01-27 09:00:00,,,,,
13037447.0,2,48.50620269775391,-55.16669464111328,39.27,2023-01-27 12:00:00,,,,,
13037500.0,2,48.50172805786133,-58.15109252929688,53.3,2023-01-27 12:00:00,,,,,
13037417.0,3,48.5524787902832,-55.50813674926758,157.87,2023-01-27 15:00:00,,,,,
13037393.0,2,48.6215705871582,-55.10619735717773,63.39,2023-01-27 15:00:00,,,,,
13030696.0,2,50.18954849243164,-88.66814422607422,2.69,2023-01-23 00:00:00,,,,,
13031171.0,2,50.14052963256836,-88.94966888427734,2.06,2023-01-23 00:00:00,,,,,
13030688.0,2,50.22179412841797,-88.65416717529297,1.85,2023-01-23 00:00:00,,,,,
13027259.0,2,50.985801696777344,-105.21106719970705,10.84,2023-01-27 00:00:00,,,,,
13027085.0,2,51.06991958618164,-105.40240478515624,8.72,2023-01-27 03:00:00,,,,,
13026560.0,3,51.16291046142578,-105.29229736328124,38.39,2023-01-27 03:00:00,,,,,
13026511.0,2,51.1616439819336,-105.3679428100586,24.33,2023-01-27 03:00:00,,,,,
13026436.0,2,51.18456268310547,-105.36996459960938,15.75,2023-01-27 00:00:00,,,,,
13026642.0,2,51.135684967041016,-105.3882827758789,19.01,2023-01-27 03:00:00,,,,,
13025177.0,2,51.455787658691406,-105.15343475341795,15.62,2023-01-27 06:00:00,,,,,
13025411.0,2,51.40594100952149,-105.05679321289062,10.36,2023-01-27 06:00:00,,,,,
13025344.0,2,51.43907165527344,-105.10547637939452,13.68,2023-01-27 06:00:00,,,,,
13024967.0,2,51.54609298706055,-105.16732025146484,12.34,2023-01-27 06:00:00,,,,,
13024630.0,2,51.60076141357422,-105.03759002685548,12.11,2023-01-27 03:00:00,,,,,
13023892.0,2,51.80474853515625,-105.19515991210938,10.34,2023-01-27 03:00:00,,,,,
13023912.0,2,51.73743438720703,-104.62291717529295,8.17,2023-01-27 00:00:00,,,,,
13022699.0,2,51.99640274047852,-104.53742218017578,12.74,2023-01-27 06:00:00,,,,,
13020328.0,2,52.571563720703125,-98.1253433227539,0.0,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00
13016590.0,2,53.42047500610352,-107.5064468383789,12.85,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13016589.0,3,53.45820236206055,-107.57421112060548,19.88,2023-01-27 03:00:00,,,,,
13014946.0,2,53.826473236083984,-94.49616241455078,1.72,2023-01-23 00:00:00,2023-01-23 00:00:00,2023-01-23 00:00:00,,,
13009750.0,2,55.13458251953125,-107.37208557128906,4.25,2023-01-27 00:00:00,,,,,
13009748.0,2,55.14420700073242,-107.92951202392578,10.9,2023-01-27 00:00:00,,,,,
13009747.0,2,55.15306091308594,-107.43405151367188,7.77,2023-01-27 03:00:00,,,,,
13009593.0,2,55.17375183105469,-107.48625183105467,2.66,2023-01-26 21:00:00,,,,,
13009592.0,3,55.24678039550781,-107.56715393066406,8.26,2023-01-27 06:00:00,,,,,
13009324.0,2,55.337059020996094,-107.82249450683594,6.07,2023-01-27 03:00:00,,,,,
13007993.0,2,55.71209716796875,-132.71543884277344,49.34,2023-01-26 00:00:00,,,,,
13006958.0,2,56.19221115112305,-108.9203872680664,4.63,2023-01-27 03:00:00,,,,,
13006612.0,2,56.27939224243164,-108.64096069335938,3.36,2023-01-27 00:00:00,,,,,
13005905.0,2,56.426734924316406,-108.68730926513672,3.85,2023-01-27 00:00:00,,,,,
13005800.0,2,56.44865036010742,-108.70299530029295,3.82,2023-01-27 00:00:00,,,,,
13005554.0,2,56.53627014160156,-101.41194915771484,12.82,2023-01-23 00:00:00,,,,,
13005801.0,3,56.48922729492188,-108.65771484375,6.46,2023-01-27 03:00:00,,,,,
13005521.0,2,56.54026794433594,-101.54730987548828,10.53,2023-01-23 00:00:00,,,,,
13005475.0,2,56.58488464355469,-101.75719451904295,8.61,2023-01-23 00:00:00,,,,,
13005368.0,2,56.59041595458984,-101.92166900634766,5.94,2023-01-23 00:00:00,,,,,
13005367.0,2,56.62322998046875,-101.96154022216795,5.09,2023-01-23 00:00:00,,,,,
13005207.0,2,56.66681671142578,-101.85611724853516,3.81,2023-01-23 00:00:00,,,,,
13005208.0,2,56.7089729309082,-101.6864242553711,1.87,2023-01-23 00:00:00,,,,,
13004057.0,2,57.111759185791016,-102.63359832763672,1.46,2023-01-23 00:00:00,,,,,
13082180.0,2,30.384233474731445,-87.83104705810547,123.76,2023-01-25 09:00:00,,,,,
13082151.0,3,30.4204158782959,-88.97666931152344,352.03,2023-01-25 12:00:00,,,,,
13067744.0,3,39.553016662597656,-74.4579086303711,31.86,2023-01-26 09:00:00,,,,,
13066506.0,2,40.0700798034668,-74.13705444335938,25.56,2023-01-26 06:00:00,,,,,
13063218.0,2,41.29875183105469,-72.90374755859375,43.52,2023-01-26 09:00:00,,,,,
13063114.0,2,41.38238143920898,-71.83200073242188,37.86,2023-01-23 00:00:00,2023-01-26 18:00:00,,,,
13062036.0,2,41.740272521972656,-71.45394134521484,30.48,2023-01-26 12:00:00,,,,,
13062030.0,3,41.74604034423828,-71.13843536376953,178.04,2023-01-26 15:00:00,2023-01-26 18:00:00,,,,
13061776.0,2,41.80653762817383,-71.39176940917969,97.31,2023-01-26 12:00:00,,,,,
13056119.0,2,43.65090560913086,-65.48564910888672,202.58,2023-01-23 18:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,,,
13055491.0,2,43.80836486816406,-65.35617065429688,149.26,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 21:00:00,,,
13055401.0,2,43.8188705444336,-70.1955795288086,32.68,2023-01-26 15:00:00,,,,,
13055390.0,2,43.87162780761719,-65.24551391601562,134.96,2023-01-23 18:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,,,
13055306.0,2,43.82992172241211,-65.04832458496094,146.78,2023-01-23 15:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00,,
13055232.0,3,43.87218475341797,-65.97411346435547,274.61,2023-01-23 21:00:00,2023-01-24 00:00:00,,,,
13054880.0,2,44.002052307128906,-69.64546966552734,48.63,2023-01-26 15:00:00,,,,,
13054564.0,3,44.10869598388672,-64.87641906738281,354.52,2023-01-23 21:00:00,2023-01-27 12:00:00,,,,
13054466.0,2,44.128787994384766,-69.24495697021484,30.22,2023-01-23 00:00:00,,,,,
13054194.0,3,44.15278625488281,-64.64913940429688,331.47,2023-01-23 18:00:00,2023-01-27 06:00:00,,,,
13054062.0,2,44.19336318969727,-66.09981536865234,73.57,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,,
13053456.0,3,44.39088439941406,-64.51653289794922,331.08,2023-01-24 00:00:00,2023-01-27 03:00:00,2023-01-27 06:00:00,,,
13053398.0,2,44.40464782714844,-65.90142822265625,161.64,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,2023-01-27 03:00:00,
13052960.0,3,44.52989959716797,-68.4291000366211,60.75,2023-01-26 21:00:00,,,,,
13052872.0,2,44.53022384643555,-68.23925018310547,17.33,2023-01-26 12:00:00,,,,,
13052799.0,2,44.57099151611328,-68.74017333984375,32.68,2023-01-26 12:00:00,2023-01-26 15:00:00,2023-01-26 18:00:00,,,
13052793.0,2,44.57828140258789,-67.91302490234375,30.3,2023-01-26 21:00:00,,,,,
13052670.0,2,44.59053421020508,-65.65076446533203,126.85,2023-01-23 18:00:00,2023-01-23 21:00:00,2023-01-26 18:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,
13052160.0,3,44.70553970336914,-67.39237213134766,103.45,2023-01-26 21:00:00,,,,,
13051970.0,2,44.779884338378906,-65.43207550048828,204.4,2023-01-27 00:00:00,2023-01-27 12:00:00,,,,
13051816.0,2,44.8711166381836,-63.207401275634766,212.39,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,
13051770.0,2,44.82460403442383,-62.71966171264648,102.89,2023-01-23 15:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00,2023-01-23 18:00:00
13051472.0,2,44.8812141418457,-67.13406372070312,48.58,2023-01-26 18:00:00,,,,,
13051356.0,2,44.98079299926758,-62.495391845703125,185.28,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,,
13051328.0,2,44.94068908691406,-62.57369613647461,146.96,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-24 00:00:00
13051232.0,2,44.97014236450195,-64.17431640625,207.75,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-27 00:00:00
13051045.0,2,45.00119018554688,-64.08222961425781,256.96,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-27 00:00:00
13051016.0,2,45.07588958740234,-62.14082336425781,129.05,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 00:00:00,,
13050848.0,2,45.0753288269043,-64.33499145507812,118.34,2023-01-23 21:00:00,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,
13050750.0,2,45.08673858642578,-64.46434783935547,85.59,2023-01-24 00:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13050727.0,2,45.17216110229492,-61.995548248291016,362.38,2023-01-24 00:00:00,2023-01-24 03:00:00,2023-01-24 06:00:00,,,
13050609.0,2,45.13071823120117,-66.8453140258789,192.22,2023-01-27 03:00:00,,,,,
13050600.0,2,45.15311050415039,-66.60296630859375,73.41,2023-01-26 18:00:00,2023-01-26 18:00:00,2023-01-26 18:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00
13050385.0,2,45.18416213989258,-66.28424072265625,100.32,2023-01-26 18:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-27 00:00:00,,
13050362.0,2,45.288185119628906,-67.03654479980469,64.45,2023-01-26 21:00:00,,,,,
13050101.0,3,45.26512908935547,-63.45971298217773,633.06,2023-01-24 00:00:00,2023-01-24 06:00:00,2023-01-27 09:00:00,,,
13049642.0,2,45.37131118774414,-63.33962631225586,277.12,2023-01-23 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13049583.0,2,45.380313873291016,-63.53597640991211,74.91,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-27 00:00:00,,,
13049393.0,2,45.43278503417969,-65.41295623779297,85.64,2023-01-26 18:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-26 21:00:00,2023-01-27 00:00:00,
13048781.0,2,45.60172271728516,-62.64664077758789,189.2,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-27 00:00:00,2023-01-27 03:00:00,2023-01-27 03:00:00,
13048619.0,2,45.62528610229492,-61.96834182739258,191.7,2023-01-23 21:00:00,2023-01-23 21:00:00,2023-01-24 00:00:00,2023-01-27 00:00:00,2023-01-27 03:00:00,
13048490.0,2,45.69310760498047,-64.3712387084961,75.95,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13048419.0,2,45.7178840637207,-63.0467414855957,105.62,2023-01-23 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,
13048347.0,2,45.75313186645508,-63.55573272705078,112.8,2023-01-27 00:00:00,2023-01-27 03:00:00,,,,
13048117.0,2,45.74312973022461,-64.7154541015625,39.39,2023-01-27 00:00:00,,,,,
13048114.0,2,45.78107833862305,-63.79618453979492,171.22,2023-01-27 00:00:00,2023-01-27 03:00:00,,,,
13048005.0,2,45.77288818359375,-64.2836685180664,186.03,2023-01-26 21:00:00,2023-01-27 00:00:00,2023-01-27 00:00:00,,,
13047551.0,2,45.89228439331055,-64.3311538696289,44.36,2023-01-27 00:00:00,,,,,
13046914.0,2,46.038333892822266,-59.98794174194336,126.03,2023-01-24 00:00:00,2023-01-24 00:00:00,2023-01-24 03:00:00,,,
13046708.0,2,46.09664535522461,-60.91928863525391,103.48,2023-01-24 00:00:00,2023-01-27 03:00:00,2023-01-27 03:00:00,,,
13045736.0,2,46.393157958984375,-61.08401870727539,199.64,2023-01-24 03:00:00,2023-01-24 06:00:00,2023-01-27 06:00:00,2023-01-27 09:00:00,,
13045671.0,2,46.41069412231445,-64.8194808959961,70.14,2023-01-27 03:00:00,,,,,
13045640.0,2,46.40545654296875,-60.53831481933594,60.7,2023-01-27 03:00:00,2023-01-27 03:00:00,2023-01-27 06:00:00,,,
13042644.0,2,47.13359832763672,-53.442420959472656,96.31,2023-01-24 12:00:00,2023-01-24 15:00:00,2023-01-27 15:00:00,,,
13042361.0,2,47.27684020996094,-53.56339263916016,80.26,2023-01-24 15:00:00,2023-01-27 15:00:00,2023-01-27 15:00:00,,,
13040992.0,2,47.61305618286133,-59.00175857543945,49.4,2023-01-27 06:00:00,,,,,
13040902.0,2,47.67886352539063,-54.474884033203125,97.15,2023-01-24 12:00:00,,,,,
13040791.0,2,47.64402389526367,-57.680511474609375,204.88,2023-01-27 09:00:00,,,,,
13040780.0,2,47.71194839477539,-55.00946807861328,208.35,2023-01-27 15:00:00,,,,,
13040628.0,2,47.683895111083984,-58.55489730834961,98.39,2023-01-27 06:00:00,,,,,
13040618.0,2,47.73740768432617,-54.38002395629883,123.23,2023-01-24 15:00:00,2023-01-27 15:00:00,,,,
13040502.0,2,47.85274887084961,-55.42427444458008,188.74,2023-01-27 18:00:00,,,,,
