sat,lat,lon,rise_time,set_time,incidence_angle
smallsat00,-0.03168870404469116,-0.8916980349021074,31226.179279683663,31228.619157946643,0.16387392795461328
smallsat00,-0.03169029229431144,-0.8750190751581052,31226.179942849765,31228.61716228562,0.04370580066493486
smallsat00,-0.03169029229431144,-0.8750190751581052,73715.80384884875,73718.30423713558,0.4609128991455441
smallsat00,-0.03179780457623429,-0.9115399152231612,31226.282223232207,31228.737538740414,0.39168006463744737
smallsat00,-0.03193743091639384,-0.8768689496322939,31226.40133470057,31228.838410162018,0.021972181093230878
smallsat00,-0.03193743091639384,-0.8768689496322939,73715.57812715368,73718.08123800688,0.4794419718680035
smallsat00,-0.03193969984442143,-0.8768736620212743,31226.40336759667,31228.840443213838,0.02192921642678189
smallsat00,-0.03193969984442143,-0.8768736620212743,73715.57607809968,73718.07919654239,0.47948965445293895
smallsat00,-0.032077231789478584,-0.8771183571824039,31226.526594248626,31228.963682435362,0.019995917535655123
smallsat00,-0.032077231789478584,-0.8771183571824039,73715.45196615215,73717.95547341654,0.481975236174649
smallsat00,-0.03210917131479008,-0.8704717943249591,31226.555686288502,31228.993859822687,0.10060927455435895
smallsat00,-0.03210917131479008,-0.8704717943249591,73715.43515883431,73717.9299027164,0.41454555554943806
smallsat00,-0.0329322685900306,-0.8854318840084285,31227.29303423854,31229.73090132165,0.08669500736194574
smallsat00,-0.03344434819256574,-0.8587986832217706,31227.754652575826,31230.19843321983,0.24303900521991145
smallsat00,-0.03344434819256574,-0.8587986832217706,73714.25205574014,73716.73492338935,0.28699082610157595
smallsat00,-0.03511096309529513,-0.8610370679874534,31229.247979140713,31231.69041631635,0.2178562761514589
smallsat00,-0.03511096309529513,-0.8610370679874534,73712.75211208391,73715.23717844131,0.3138184944711526
smallsat00,-0.03575725851730863,-0.9113851045185093,31229.83236288098,31232.287370775,0.3871686950131482
smallsat00,-0.03722560401701146,-0.9111461689439113,31231.148999869823,31233.603497077765,0.3835678144059586
smallsat00,-0.06689482249080475,-0.8665076978080739,31257.73582999465,31260.17681678758,0.17670458021374935
smallsat00,-0.06689482249080475,-0.8665076978080739,73684.18570792594,73686.6786921681,0.39615580507366843
smallsat00,-0.06702326127046025,-0.8683020009988798,31257.849902020163,31260.29006204791,0.15507819228041364
smallsat00,-0.06702326127046025,-0.8683020009988798,73684.0654774501,73686.56059271502,0.415149815006292
smallsat00,-0.06717196332273016,-0.8663828369533867,31257.98433446344,31260.425396811577,0.17849290643687393
smallsat00,-0.06717196332273016,-0.8663828369533867,73683.93698974696,73686.42986021753,0.39498853471817646
smallsat00,-0.06742206900454095,-0.8658992062176591,31258.208841512485,31260.65016178333,0.18455620144633555
smallsat00,-0.06742206900454095,-0.8658992062176591,73683.71349686875,73686.20583596981,0.39000218459637537
smallsat00,-0.06981543900780078,-0.8660320257737358,31260.354169581133,31262.795542096068,0.1847572589510574
smallsat00,-0.06981543900780078,-0.8660320257737358,73681.56244026266,73684.0551454616,0.39304323640392314
smallsat00,-0.07206307401851908,-0.8678911504929603,31262.36764628373,31264.80826386469,0.1639771511763139
smallsat00,-0.07206307401851908,-0.8678911504929603,73679.53739771686,73682.03249584232,0.41415600136605957
smallsat00,-0.07206900813797586,-0.8657641177335548,31262.37444969799,31264.816112840646,0.1897306615345138
smallsat00,-0.07206900813797586,-0.8657641177335548,73679.53805796838,73682.03066704264,0.3917084192135378
smallsat00,-0.07229153761760514,-0.8657707499847124,31262.573940171216,31265.015595062334,0.189783978566533
smallsat00,-0.07229153761760514,-0.8657707499847124,73679.33806943412,73681.83070619717,0.3919598543576309
smallsat00,-0.07421820657888167,-0.8680763299265969,31264.29937601223,31266.73998751131,0.1634294178573103
smallsat00,-0.07421820657888167,-0.8680763299265969,73677.59979498919,73680.09553690632,0.4175024159468929
smallsat00,-0.07437441354693516,-0.8680831367106796,31264.439382279863,31266.880009195334,0.16344015399424908
smallsat00,-0.07437441354693516,-0.8680831367106796,73677.45944431872,73679.95515337368,0.417786597055948
smallsat00,-0.07447372278137364,-0.865210324761897,31264.53053975919,31266.97261994287,0.19821205018013002
smallsat00,-0.07447372278137364,-0.865210324761897,73677.37854365888,73679.87085123331,0.3874557811178984
smallsat00,-0.07492436679423857,-0.8632518908082342,31264.936217483573,31267.379477900242,0.2219204871893265
smallsat00,-0.07492436679423857,-0.8632518908082342,73676.97898591659,73679.46909636886,0.36680973596509936
smallsat00,-0.07545197982711646,-0.864231893183229,31265.408344105148,31267.851017436227,0.2107109067453412
smallsat00,-0.07545197982711646,-0.864231893183229,73676.50227248398,73678.99347989904,0.3776295711057416
smallsat00,-0.07756766794638399,-0.863711261467359,31267.305435230162,31269.748569353535,0.21857051703999664
smallsat00,-0.07756766794638399,-0.863711261467359,73674.60256432166,73677.09338914097,0.37339461251850564
smallsat00,-0.0786427907656125,-0.863866944836637,31268.269132107336,31270.712209343063,0.21752483202155856
smallsat00,-0.0786427907656125,-0.863866944836637,73673.6360378321,73676.12712545511,0.3758028765452505
smallsat00,-0.1755967033785235,-0.8441749184851606,31355.302687052823,31357.77562425763,0.4944748790649964
smallsat00,-0.1755967033785235,-0.8441749184851606,73586.5778986372,73589.05990785478,0.22159830060648802
smallsat00,-0.18090494776553906,-0.8447690285625393,31360.064659080243,31362.537408286025,0.4915969670968594
smallsat00,-0.18090494776553906,-0.8447690285625393,73581.80581511243,73584.28860587979,0.2324012923230478
smallsat00,-0.31938390847482434,-0.8535689786510948,31484.378828308163,31486.857767254787,0.47952059030570193
smallsat00,-0.31938390847482434,-0.8535689786510948,73457.20149023457,73459.70664533913,0.4153172598588332
smallsat00,-0.32127629916959094,-0.8568936039833401,31486.043853791372,31488.518587347105,0.44896648221192254
smallsat00,-0.32127629916959094,-0.8568936039833401,73455.46077648897,73457.97020884287,0.4488440839494524
smallsat00,-0.3311877447389872,-0.8813047039262376,31494.76567996427,31497.218993942675,0.1961225594524601
smallsat00,-0.3319119516588088,-0.8813856697502368,31495.415529135327,31497.868888400513,0.19596466709523636
smallsat00,-0.34644192240141763,-0.8744295029367815,31508.502446135375,31510.96209742881,0.28265386671183124
smallsat00,-0.3464441913294452,-0.8744244414819506,31508.50451824872,31510.964173802255,0.2827095997882931
smallsat00,-0.34674674415527723,-0.8787023481983428,31508.749928689565,31511.206486491574,0.2357536942436359
smallsat00,-0.34723028762454344,-0.8736496898269904,31509.21593604087,31511.676303892476,0.2914939325415319
smallsat00,-0.354539743985187,-0.8584938265613243,31515.923898070454,31518.4011895748,0.44982362470854287
smallsat00,-0.354539743985187,-0.8584938265613243,73425.48265730217,73427.99856694139,0.4798865236295141
smallsat00,-0.3555743577124768,-0.8966991537006505,31516.618081082175,31519.068216827203,0.0352779799856707
smallsat00,-0.3607052766474903,-0.8953560530280708,31521.225681507836,31523.67645917683,0.0546455130139124
smallsat00,-0.3625535454187667,-0.9009154328411549,31522.881836005305,31525.332218731866,0.014990634125089507
smallsat00,-0.36858051639175377,-0.8761610440876841,31528.377783671138,31530.83868177258,0.27735602871483545
smallsat00,-0.37172059060889434,-0.8688405397928748,31531.258988402824,31533.72677865637,0.35623776578688116
smallsat00,-0.39220309403189163,-0.9243034207765323,31549.57693206318,31552.035337684567,0.25150737799176526
smallsat00,-0.3944836808588878,-0.9227294130439143,31551.613849299054,31554.071441896605,0.23252528419048166
smallsat00,-0.395571492221778,-0.8963352874581947,31552.531444276217,31554.985064589615,0.0691126210043222
smallsat00,-0.40371910804910854,-0.8679874752143775,31560.03164101757,31562.504576252257,0.381630626262258
smallsat00,-0.40512926427154927,-0.8592141413969148,31561.407606358876,31563.89120623596,0.46613745874523627
smallsat00,-0.40512926427154927,-0.8592141413969148,73379.88227757163,73382.40604478717,0.5079209239487015
smallsat00,-0.443408349025065,-0.9528588748414598,31595.870243195033,31598.35524657569,0.4919152510176425
smallsat00,-0.44698129980328455,-0.918293257324242,31598.728712987755,31601.187104009015,0.14165617843451322
smallsat00,-0.4808914763732083,-0.9204602755768111,31629.201139249624,31631.662195385466,0.13858868638083469
smallsat00,-0.5063938085243284,-0.9283138906916424,31652.16149499981,31654.626846100608,0.20269272118709633
smallsat00,-0.5157724399796748,-0.8731784160223663,31660.783970752665,31663.26717065456,0.3832507146019498
smallsat00,-0.5195376736815873,-0.8738692347935982,31664.164428828088,31666.647462252724,0.37827647375893936
smallsat00,-0.5611055521578056,-0.918534688719671,31701.30330039357,31703.770595477923,0.05712226246235139
smallsat00,-0.5845449574929467,-0.9263298353045604,31722.4138282822,31724.88409214209,0.1215681547254535
smallsat00,-0.592754078723117,-0.9370300126162242,31729.87069013471,31732.344966557128,0.22261079982647
smallsat00,0.06032451306838081,2.051257195535053,34088.396238687215,34090.86994927727,0.04045064180244799
smallsat00,0.06981125021759599,2.0521357942805074,34096.91464645452,34099.38822871217,0.020379768872703655
smallsat00,0.4154963978553489,1.99981326676667,34407.705280490576,34410.2045668398,0.3439401873858242
smallsat00,0.5074206206298627,2.0322275216347085,34490.29471307965,34492.789474402874,0.07826664396518174
smallsat00,0.5081168324684832,2.0325977059690565,34490.92281947803,34493.41769490391,0.0827314508663753
smallsat00,0.5088373043837064,2.0331645889101044,34491.57339007785,34494.06848746152,0.08955108435607641
smallsat00,0.5090170732966618,2.0241185473970176,34491.723116239125,34494.216728938816,0.009209421078519117
smallsat00,0.5091352320870218,2.0338470126476342,34491.84388168431,34494.33921677795,0.09701921369292421
smallsat00,0.5092773018881341,2.024159039035664,34491.95738555883,34494.451064935434,0.009205395305411875
smallsat00,0.5092795708161617,2.0241644495563453,34491.95942659287,34494.45310678145,0.009157943926189682
smallsat00,0.5097897305565198,2.035341538086117,34492.43871856501,34494.93464440303,0.11354854377040685
smallsat00,0.510082247739154,2.0314021554314405,34492.689837729515,34495.1846509677,0.07119347149375804
smallsat00,0.5109807432380806,2.013088415590264,34493.51722797381,34496.01200088116,0.12758294503323697
smallsat00,0.5158079748832466,2.0756354309281346,34498.32880633309,34500.860478686074,0.5082688068592994
smallsat00,0.5166378789425699,2.076375625063905,34499.092128057375,34501.62495362253,0.5147111027974612
smallsat00,0.5192669382080198,2.02844020951776,34500.95648878317,34503.45142422632,0.0451021116588585
smallsat00,0.5196545060217169,2.028390066208349,34501.30549041978,34503.800450295916,0.04511788122646075
smallsat00,0.5506384635677463,2.0577920573203703,34529.45770586206,34531.97284017433,0.3628073380240322
smallsat00,0.5508871729861554,2.0495130880135353,34529.580187182524,34532.088263882215,0.28352938622735296
smallsat00,0.551207091838046,2.049172399743546,34529.8650555775,34532.372914599706,0.2802944304465567
smallsat00,0.5521776694350801,2.048447739038118,34530.73269909472,34533.2401377887,0.27361987440035507
smallsat00,0.5775212464374397,2.0721769039356768,34553.97046309349,34556.505449215176,0.49740357518909156
smallsat00,0.596089804349407,2.062022037295504,34570.54154090215,34573.06665896148,0.41758404791617515
smallsat00,0.6101444172169417,2.039926692564031,34582.93290970066,34585.44145516551,0.21831978947359512
smallsat00,0.6127151126722041,2.0360936004608012,34585.220615220176,34587.72740920612,0.18185600526278645
smallsat00,0.6134652551847113,2.035900741578456,34585.89589596961,34588.402644610345,0.18041266040448
smallsat00,0.6155641881431597,2.035238214594399,34587.784418821466,34590.291115455315,0.17491987821333016
smallsat00,0.8616075288534684,2.05447411659916,34810.48271573384,34813.029761600636,0.40632456284161633
smallsat00,1.0929307626524556,1.9422631290772592,35019.67859415808,35022.22240451586,0.2495592242350476
smallsat00,1.093024661366213,1.942340621696048,35019.762328417564,35022.30610792644,0.2490376823926476
smallsat00,1.0949178200058511,1.9427174382815535,35021.46967015862,35024.01333342959,0.2454310694304023
smallsat00,1.096941180207688,1.9581199689304034,35023.09946987421,35025.64025541194,0.1603303204594018
smallsat00,1.097802151127697,1.9383799460244973,35024.15223769601,35026.69712847858,0.2665220556018971
smallsat00,1.0983032351559445,1.9508377571593822,35024.417081505846,35026.959193529714,0.19898677036868118
smallsat00,1.10015591961023,1.963095431388943,35025.96513754487,35028.50551658073,0.12971827836052183
smallsat00,1.1003978047912628,1.9584318592677348,35026.22710456784,35028.76800902723,0.15534932973527232
smallsat00,1.100903775741416,1.9408221852468128,35026.917703096544,35029.46206019756,0.2506731747113181
smallsat00,1.266316832000403,1.8233531490071848,35179.586370973746,35182.16283232732,0.5160483156100341
smallsat00,1.266316832000403,1.8233531490071848,81112.23779035096,81114.77701841545,0.20905426064350816
smallsat00,1.2700389211632062,1.8348812232495326,35182.497690658245,35185.06909788347,0.4775173323835115
smallsat00,1.2700389211632062,1.8348812232495326,81108.68454610366,81111.22544131003,0.24635445767719358
smallsat00,1.2720434318091218,1.8468660501571272,35183.89308219373,35186.4599281327,0.4392374057476134
smallsat00,1.2720434318091218,1.8468660501571272,81106.6456254711,81109.18865688925,0.2854111536460521
smallsat00,1.2725256662814475,2.1321854949561523,35185.41340926978,35188.00654931055,0.5248644540214782
smallsat00,1.2725256662814475,2.1321854949561523,75433.85055446911,75436.39384149597,0.17780445195425595
smallsat00,1.2727817060827153,2.1305756032541128,35185.580074148835,35188.17197583026,0.5201355246824844
smallsat00,1.2727817060827153,2.1305756032541128,75433.59769969135,75436.14131446043,0.1833897533167271
smallsat00,1.2755944787052294,2.0864583921526765,35186.62558170113,35189.19804457148,0.3875934503116925
smallsat00,1.2755944787052294,2.0864583921526765,75430.22841992156,75432.78361181027,0.3323589404408225
smallsat00,1.28019394488301,1.984125549318044,35189.235225542056,35191.78490855112,0.036447278239945334
smallsat00,1.4276429729230433,-1.2294026470818245,35583.219068555576,35585.76745006352,0.06245089563760778
smallsat00,1.4276429729230433,-1.2294026470818245,75038.82407375576,75041.39900541943,0.48334956204649177
smallsat00,1.4276429729230433,-1.2294026470818245,80706.90729867856,80709.46654122547,0.2035250314524466
smallsat00,1.2302302996664143,-1.2717445965345948,35761.938796629074,35764.48442453454,0.2556480295662457
smallsat00,1.2302302996664143,-1.2717445965345948,80527.29003960952,80529.84671634599,0.24742604821363517
smallsat00,1.2298884245725337,-1.2817121020795645,35762.05472167211,35764.603486607135,0.2944219475271279
smallsat00,1.2298884245725337,-1.2817121020795645,80526.82335919321,80529.37733171231,0.20769559421077347
smallsat00,1.2302110137781799,-1.2161826332093009,35762.51248054583,35765.04782754079,0.028734290906849706
smallsat00,1.2302110137781799,-1.2161826332093009,80528.66362209,80531.2419848321,0.4510486740981904
smallsat00,1.2269685585471162,-1.1916005084530021,35765.41477379877,35767.949008703625,0.07596438456054758
smallsat00,1.2117737220792548,-1.3228235769563856,35777.33958832062,35779.90607695317,0.4589768172840931
smallsat00,1.2117737220792548,-1.3228235769563856,80510.03465359483,80512.58093541457,0.03495248408382526
smallsat00,1.200635379858876,-1.2023599396927718,35789.33295734553,35791.86501037425,0.04102051293801709
smallsat00,1.200635379858876,-1.2023599396927718,80502.39876992423,80504.98787041944,0.5242433371450024
smallsat00,1.1617576471719275,-1.2463926943117032,35824.4176222642,35826.95154862331,0.1613784111066772
smallsat00,1.1617576471719275,-1.2463926943117032,80465.72552068302,80468.2914956318,0.3839266955578264
smallsat00,1.1602236772923489,-1.1683947852514107,35825.64097035089,35828.172819214706,0.22406755351016477
smallsat00,1.152565521600448,-1.133299006520608,35831.81525727833,35834.357071043785,0.3911974290587902
smallsat00,1.1479622156983134,-1.183363427048215,35836.933472931756,35839.4621895662,0.16010537894350882
smallsat00,1.1466561858190458,-1.1822207599869343,35838.10336200749,35840.632190236196,0.16671761842049695
smallsat00,1.1452495900682798,-1.2545752865372428,35839.287552803304,35841.82224174661,0.20275846990393281
smallsat00,1.1452495900682798,-1.2545752865372428,80450.54409078258,80453.10593490975,0.35555911019189984
smallsat00,1.1415815188458256,-1.2520141380329894,35842.64753751369,35845.18131063331,0.18984019261377066
smallsat00,1.1415815188458256,-1.2520141380329894,80447.28045914866,80449.84356371783,0.36888959092553186
smallsat00,1.1335688867828448,-1.3169773697340277,35848.337009973904,35850.901779537846,0.4930438867318934
smallsat00,1.1335688867828448,-1.3169773697340277,80439.09151312169,80441.63386064625,0.04565553753445241
smallsat00,1.1290762696618712,-1.2556099875309958,35853.938297038534,35856.47190464786,0.20914683406570253
smallsat00,1.1290762696618712,-1.2556099875309958,80435.84841748241,80438.40947649826,0.3572890403048124
smallsat00,1.0637766955606802,-1.2853736283173234,35912.544507231774,35915.086268958585,0.3770348153864892
smallsat00,1.0637766955606802,-1.2853736283173234,80376.04732626125,80378.59172255865,0.21327233471226786
smallsat00,1.0578064826949685,-1.3063357656720607,35917.33410176697,35919.889961050685,0.48477877265297176
smallsat00,1.0578064826949685,-1.3063357656720607,80370.43471458045,80372.97332654175,0.0875033972346887
smallsat00,1.0551289207296064,-1.282069091724767,35920.46278411311,35923.00203568617,0.36156790661973304
smallsat00,1.0551289207296064,-1.282069091724767,80368.25183473282,80370.79731229295,0.23253035526518873
smallsat00,1.0526343216297314,-1.2887232293111657,35922.55369609445,35925.096753343125,0.3977266316839713
smallsat00,1.0526343216297314,-1.2887232293111657,80365.90019173306,80368.44305841542,0.193112086777692
smallsat00,1.0479071322572897,-1.2841417923845582,35926.955899197616,35929.49566568782,0.3744264321852764
smallsat00,1.0479071322572897,-1.2841417923845582,80361.67338971909,80364.21761133718,0.22029592959400066
smallsat00,1.0440604265858935,-1.2519283027403758,35931.0398417098,35933.56402037446,0.18869548868055497
smallsat00,1.0440604265858935,-1.2519283027403758,80358.83485672061,80361.3955985158,0.4033752975501891
smallsat00,1.0433499728605766,-1.3141421347240407,35931.09747860587,35932.71526822449,0.5280961299761644
smallsat00,1.0433499728605766,-1.3141421347240407,80357.3021732557,80359.83848332707,0.03505333659753626
smallsat00,1.0418836519428067,-1.2842168939022713,35932.411867667135,35934.95121324609,0.37623193561215074
smallsat00,1.0418836519428067,-1.2842168939022713,80356.2106873057,80358.75440736771,0.2196020982130091
smallsat00,1.0384415834051925,-1.3008513128437642,35935.05761382235,35937.60838917828,0.46504482357135846
smallsat00,1.0384415834051925,-1.3008513128437642,80352.91540536513,80355.45369511661,0.1166809612707392
smallsat00,1.0384415834051925,-1.3008420625987287,35935.05790778226,35937.6086760953,0.4649978104672104
smallsat00,1.0384415834051925,-1.3008420625987287,80352.91547208923,80355.45376403118,0.1167390347887143
smallsat00,1.032825794550684,-1.308886459654095,35939.87630696205,35942.43333970797,0.507228578356824
smallsat00,1.032825794550684,-1.308886459654095,80347.78085012548,80350.3170861772,0.06425283312097468
smallsat00,1.0336144739330753,-1.276686845377467,35940.08149637517,35942.61478975003,0.33560383841554203
smallsat00,1.0336144739330753,-1.276686845377467,80348.82761899957,80351.3739080409,0.2648554912596151
smallsat00,1.0314819433865259,-1.2891820589182217,35941.706764429,35944.24855059074,0.40573493184434356
smallsat00,1.0314819433865259,-1.2891820589182217,80346.71673502447,80349.25792005322,0.1886109421617544
smallsat00,1.0296479165019443,-1.2111902585103118,35944.24589160092,35946.762107474235,0.07353029891244821
smallsat00,1.028698282855935,-1.2489150092401005,35944.989942496046,35947.51140097268,0.16854570913773104
smallsat00,1.028698282855935,-1.2489150092401005,80344.98599978334,80347.54823254287,0.4236257061756253
smallsat00,1.0286600601453155,-1.2070170017358681,35945.11703710319,35947.63339241325,0.10071374774627312
smallsat00,1.0286598856123903,-1.2070260774479784,35945.11725195948,35947.6336066746,0.10065588519161735
smallsat00,1.028627247955378,-1.2175511109692052,35945.19042708347,35947.70657877425,0.03334380599848373
smallsat00,1.028139777495296,-1.2107322841145884,35945.60827240404,35948.124462679174,0.0772921568425421
smallsat00,1.025934379452476,-1.2184340730377892,35947.62924390931,35950.14512585711,0.028635525397281494
smallsat00,1.025519985928176,-1.2615015733139054,35947.70200946128,35950.227897868586,0.24625569532688074
smallsat00,1.025519985928176,-1.2615015733139054,80341.78677332045,80344.34058186162,0.35447768579900857
smallsat00,1.025843273265522,-1.217589682745674,35947.71006528276,35950.2259319328,0.034083269861779834
smallsat00,1.0135937497235703,-1.2806898801899633,35958.127982978076,35960.66291998009,0.36168391619276985
smallsat00,1.0135937497235703,-1.2806898801899633,80330.6132761224,80333.15631114328,0.2402061254775969
smallsat00,1.0066550012960493,-1.2824170231111516,35964.372398448315,35966.90764009141,0.3726918195303142
smallsat00,1.0066550012960493,-1.2824170231111516,80324.29844675338,80326.84025308117,0.22889429436207392
smallsat00,0.9987349938564712,-1.3061239525140393,35970.85281598828,35973.40603006941,0.5052638153440311
smallsat00,0.9987349938564712,-1.3061239525140393,80316.90364603343,80319.43769103123,0.07131110758151354
smallsat00,0.998604443228422,-1.3073252626381868,35970.92963120723,35973.48391851112,0.5115133605076808
smallsat00,0.998604443228422,-1.3073252626381868,80316.78053706593,80319.31436907458,0.06317064192861123
smallsat00,0.9910512865443221,-1.1896741012911132,35978.93830810935,35981.45455551681,0.2386448295719299
smallsat00,0.9889755315583406,-1.28828934045912,35980.236668577716,35982.77446493632,0.4096708868163547
smallsat00,0.9889755315583406,-1.28828934045912,80308.20068829974,80310.7387058249,0.18867134537292554
smallsat00,0.9883124809755074,-1.1933813551552739,35981.46543518436,35983.98048242803,0.21650733007660486
smallsat00,0.9872999282099636,-1.2074411341973945,35982.52768153923,35985.03922435053,0.12330776905401045
smallsat00,0.9857104568601723,-1.2963025135741686,35982.96638107439,35985.51022884015,0.45592936090587177
smallsat00,0.9857104568601723,-1.2963025135741686,80305.16448277571,80307.69963010389,0.13410702278216532
smallsat00,0.9847138389506978,-1.1968359377036233,35984.76152449953,35987.27546975157,0.19642644743143534
smallsat00,0.9804652363124456,-1.3062880483703114,35987.395515892094,35989.94766661862,0.5116078239804525
smallsat00,0.9804652363124456,-1.3062880483703114,80300.35424755912,80302.88666545432,0.06410369385308579
smallsat00,0.9809546789945828,-1.277029662949143,35987.77443994042,35990.303837263666,0.34314934095232946
smallsat00,0.9809546789945828,-1.277029662949143,80301.08572956639,80303.62788670734,0.2619792212554978
smallsat00,0.9792912056845073,-1.1922848345994164,35989.60167216983,35992.1163600761,0.23059207376744345
smallsat00,0.9774165300816474,-1.2786301647798068,35990.94297340087,35993.47235803786,0.35329260461387213
smallsat00,0.9774165300816474,-1.2786301647798068,80297.85438219289,80300.39547391342,0.2512977241112476
smallsat00,0.9768469244269662,-1.2607139760356496,35991.79333149805,35994.313066603834,0.23849399805834542
smallsat00,0.9768469244269662,-1.2607139760356496,80297.67746774845,80300.22871525462,0.36517471780073046
smallsat00,0.9750891858839903,-1.1524445353766992,35992.48778716186,35995.022148191565,0.47756157015909
smallsat00,0.9751504818473203,-1.269308884843681,35993.18599909974,35995.71038247792,0.2945661199950965
smallsat00,0.9751504818473203,-1.269308884843681,80295.96042776751,80298.50621670646,0.3115830423722103
smallsat00,0.9703964667642758,-1.1806053530444576,35997.438144633714,35999.956409493505,0.31380244563654347
smallsat00,0.969559092695754,-1.2993622677391328,35997.50094936032,36000.046059893604,0.4766674769600644
smallsat00,0.969559092695754,-1.2993622677391328,80290.51152613864,80293.0444685611,0.108701601585771
smallsat00,0.9680743411010819,-1.2851236797151444,35999.24840311656,36001.78193525233,0.3939218733391875
smallsat00,0.9680743411010819,-1.2851236797151444,80289.29977919153,80291.83725486294,0.20666407741639578
smallsat00,0.9594906896667262,-1.2788942505489271,36007.16937503383,36009.69771280788,0.35610608321440645
smallsat00,0.9594906896667262,-1.2788942505489271,80281.60718649905,80284.14668300233,0.24782493097171027
smallsat00,0.9568689782374279,-1.1824423818953518,36009.68681284461,36012.20364994376,0.31339882296419935
smallsat00,0.9573274762319269,-1.2178943823264865,36009.68716281269,36012.195859536936,0.06818004646506957
smallsat00,0.9568138781929426,-1.2341856869903296,36010.15957065127,36012.669798563395,0.04946263059521861
smallsat00,0.9568138781929426,-1.2341856869903296,80280.2651938067,80282.83732063757,0.5222944344215166
smallsat00,0.9553940877530305,-1.1575532711769194,36010.40153596132,36012.932622435954,0.4676118480308363
smallsat00,0.9506578226684785,-1.1626451296432727,36014.8206838728,36017.348279398284,0.4423515043458954
smallsat00,0.9488678129876335,-1.1546261969416922,36016.19424514955,36018.72765322072,0.4904752713419988
smallsat00,0.9456579256004128,-1.2662000171135668,36019.94034500841,36022.4595638802,0.27240751752478787
smallsat00,0.9456579256004128,-1.2662000171135668,80269.29404271815,80271.83939981155,0.33173889180755434
smallsat00,0.9405015074050286,-1.2821657655120349,36024.28635250831,36026.81496837088,0.37777984984505836
smallsat00,0.9405015074050286,-1.2821657655120349,80264.35898692627,80266.89525850798,0.22263032524337206
smallsat00,0.9365254728360597,-1.200148659890372,36028.338715124475,36030.84813240745,0.2089399601840962
smallsat00,0.929769006595617,-1.1920770880585512,36034.323903280165,36036.83535312482,0.27088687940657813
smallsat00,0.928421821852588,-1.1576025767282878,36034.7166579679,36037.248251515186,0.4927820105379276
smallsat00,0.9288313459082758,-1.2368021275252865,36035.4592326319,36037.96609607226,0.05679668078984479
smallsat00,0.9288313459082758,-1.2368021275252865,80254.81356021177,80257.38190035046,0.5141243664317529
smallsat00,0.92510023339324,-1.1562868777249646,36037.66825974479,36040.20101066083,0.5035210437055531
smallsat00,0.9238641912169772,-1.2347539487414865,36039.95639922871,36042.462319441904,0.04035552191402308
smallsat00,0.9238641912169772,-1.2347539487414865,80250.37860717032,80252.94882115601,0.5266914971196264
smallsat00,0.9045132196546333,-1.1834150887940729,36056.9541682386,36059.46827939386,0.3515617357307754
smallsat00,0.9039510491025647,-1.222863893212276,36057.9474083239,36060.45036740335,0.061930175712770666
smallsat00,0.9027294931590938,-1.223100385325921,36059.051850422846,36061.55472708824,0.0608437166966363
smallsat00,0.9023465679212064,-1.2237732097525649,36059.40010583774,36061.90287371528,0.0562454234092008
smallsat00,0.901654021274015,-1.1969204465460062,36059.77912788217,36062.28696883458,0.25890175704516977
smallsat00,0.9004701644423873,-1.1933107565870313,36060.78975133631,36063.298963744,0.2858373917818734
smallsat00,0.9004708625740879,-1.2055408022545313,36060.96160821829,36063.46673347215,0.19631707105946503
smallsat00,0.8999673350848877,-1.2051207015035763,36061.41140453219,36063.91659759561,0.19976626546059123
smallsat00,0.8987354816988307,-1.2202647663434973,36062.64839274515,36065.150919579646,0.08562782411489733
smallsat00,0.8957312464573722,-1.1920155477491265,36065.04376351508,36067.55323601627,0.298994369197328
smallsat00,0.8954614185550139,-1.191798079724328,36065.28339454431,36067.792949330375,0.3007651851206824
smallsat00,0.8944500700666546,-1.2879239383269223,36065.8276203273,36068.35522782176,0.4168714653740289
smallsat00,0.8944500700666546,-1.2879239383269223,80222.59542447796,80225.12500080062,0.16980937682079056
smallsat00,0.8937539629477878,-1.1932974920847161,36066.85015951614,36069.3589585873,0.29139973837575206
smallsat00,0.8935314334681586,-1.203974892849642,36067.208043874314,36069.71297511035,0.21313705127132856
smallsat00,0.8924710761344025,-1.2763013021457015,36067.883801423864,36070.402855577115,0.3379431294657609
smallsat00,0.8924710761344025,-1.2763013021457015,80220.94364765368,80223.47833241586,0.2565051871523135
smallsat00,0.8865209694616737,-1.1657020040149704,36072.726188124034,36075.25208651891,0.4829710057759813
smallsat00,0.8852697429209182,-1.2363462126180815,36074.83794478583,36077.33898731088,0.033794044016841406
smallsat00,0.8852697429209182,-1.2363462126180815,80215.34972376085,80217.91615945322,0.5240145292296445
smallsat00,0.8850653648655097,-1.236460531684087,36075.02240191845,36077.52400632827,0.03489313081056141
smallsat00,0.8850653648655097,-1.236460531684087,80215.1608747074,80217.72717331281,0.5233717907645162
smallsat00,0.8845936023686957,-1.2365125424957968,36075.44860063424,36077.95015667175,0.03479139075364217
smallsat00,0.8845936023686957,-1.2365125424957968,80214.7308194515,80217.29794606984,0.5231812428788891
smallsat00,0.8844518816334337,-1.235017318925613,36075.57915898014,36078.08052429243,0.022797657933705768
smallsat00,0.8839931218395477,-1.1995320699722274,36075.75718272903,36078.26289733796,0.25363147382170903
