lat,lon,mean,sd,pop,floodpercent
40.61875,64.547917,20502.28804,12418.08067,74.222,0.260629420517944
40.483149,116.837049,20384.26992,15099.14698,772.194,0.512590361875482
40.462665,124.966211,26773.62655,14859.67866,4257.13,0.220270479447208
40.443948,29.339923,26604.71381,18460.91039,102.024,0.389846192090772
40.277028,69.818846,26330.87857,16675.38358,11137,0.746172446175478
40.211205,28.460761,31019.84174,19154.48752,422.579,0.112551475525834
40.140655,28.044792,22592.86684,16738.43671,189.718,0.051617428078316
40.033694,117.441094,23786.22247,15431.3367,862.959,0.568810704513453
39.815357,64.724363,27432.57218,14260.67385,60.44,0.955475455732085
39.791867,78.762059,33653.18856,17443.33513,69.378,0.207145436084829
39.271529,33.518378,33234.3539,18314.34619,1834.79,0.251088609104045
39.194392,63.903086,26537.95091,19157.89927,157.02,0.048588473466225
39.190012,118.68304,26397.1807,16407.53707,464.21,0.546058969688602
39.091206,45.402083,24809.75404,17353.53686,3850.34,0.493570589809679
39.035417,73.360417,31629.44841,18361.24408,1.488,0.733773393672891
38.860417,93.872917,27259.09705,17148.00569,4.993,0.043001767597161
38.806847,38.760894,27553.89724,14564.2904,2257.72,0.028417912661098
38.689395,43.52841,22984.83422,11894.00016,201.959,0.999851533561014
38.619668,31.227083,25985.29506,16256.23936,368.055,0.996987894293852
38.514583,31.41875,27041.48124,16874.29138,490.491,0.738107177545317
38.302083,97.55625,29295.53042,16945.72119,0,0.260512990993448
38.228336,39.136667,22639.81547,10860.42648,3027.05,0.438762823236175
38.195262,-7.494792,19616.79727,12172.8858,1470.89,0.934653615928255
38.127083,90.802083,24014.71685,17594.02644,7.439,0.747543566976674
37.844133,30.868814,34591.58221,16691.15788,95.093,0.545763193978928
37.83125,29.847917,22083.07561,13558.92845,38.989,0.089670747169294
37.74375,30.189583,29664.55535,14485.82974,156.029,0.824077212135308
37.679973,31.717708,29956.90221,14841.43531,137.746,0.373632644419558
37.560417,89.427083,27703.59069,18908.56464,0.071,0.885478711104952
37.525249,65.122165,30257.43535,19015.11578,1564,0.746258568833582
37.51464,140.023476,33276.2431,17577.24199,101.435,0.485537391738035
37.489583,93.952083,31369.93783,11240.01306,3.804,0.994803960318677
37.485417,38.322917,27820.77456,17635.97001,3727.14,0.259316791663878
37.254533,61.378125,23761.31431,13610.51966,53.229,0.625321220722981
37.13125,96.922917,24421.93994,11244.03182,71.503,0.62647499225568
37.119731,119.096062,32963.9977,18425.78766,1168.07,0.694565430399962
37.077083,88.40625,42441.06353,15579.20179,0,0.170767824281938
37.01875,95.164583,24958.20218,14038.93661,299.513,0.821659288718365
36.70625,99.089583,22605.40686,16849.87316,8.686,0.899767346330918
36.628982,42.828606,33143.14672,18772.91264,4426.76,0.422328000538982
36.382925,38.182946,28867.51698,15971.36703,5792.22,0.99589937820565
36.270648,89.549395,27105.17286,18101.34586,0,0.952584799262695
36.121296,100.916936,21812.15952,17970.76527,648.914,0.45174499892164
36.117778,116.207292,32888.98904,19020.26636,6593.14,0.791453122510575
36.060417,37.51875,24699.15423,15726.56062,954.234,0.617746245698072
35.960234,140.509415,25873.15841,16471.07879,662.023,0.134610846522264
35.95625,44.957292,23216.17931,13326.02325,660.026,0.076740190503188
35.932132,103.345182,27307.34215,17612.88768,4646.61,0.420272468472831
35.931293,90.721747,26522.80004,16165.517,0,0.110248174169101
35.855204,38.558518,28928.57182,18228.19823,6002.27,0.339254555408843
35.74375,90.210417,22523.04212,15757.91738,0,0.342635689186864
35.697917,92.910417,21960.13667,12468.60961,0,0.668915814603679
35.685417,7.15625,34078.40295,20061.86873,435.937,0.758108198526315
35.59375,91.052083,31633.55801,20747.29614,0,0.524737875559367
35.527134,92.108586,31705.82923,18731.01586,0,0.95753113727551
35.349843,98.378611,27880.57955,17174.20856,3.575,0.372319742455147
35.322917,89.25625,34536.49293,19950.61962,0,0.001686966163106
35.222917,79.822917,34327.93262,21165.87573,1.237,0.355855705100112
35.214583,90.327083,26249.17256,18226.87828,0,0.081427748198621
35.206968,92.292244,36533.25537,20865.57677,0,0.042956508346833
35.114715,45.710321,33823.34026,19700.24761,1505.38,0.296595358871855
35.106362,97.784866,32580.69031,19175.92803,7.604,0.960744681418873
35.022917,81.077083,22733.76684,13220.18586,0,0.939472308265977
35.022917,83.114583,27163.70975,13871.55261,0,0.827065582270734
35.002083,50.952083,24724.01949,14387.24633,189.704,0.767414121073671
34.981908,135.9061,24384.14076,15199.82588,1302.23,0.60267157072667
34.952083,81.564583,18080.36039,8449.438628,0.109,0.197947305976413
34.874854,116.984406,26365.51107,14684.55871,17811.9,0.733763296972029
34.831554,111.343487,26544.03189,16376.2603,86778.898,0.572342728148215
34.810857,97.312801,20725.56429,11027.90717,4.576,0.275909965275787
34.764583,90.364583,31528.06334,20439.24839,0,0.339874911704101
34.710976,90.497917,21551.02879,11258.68322,0,0.830770304077305
34.59615,117.358971,36894.04824,21354.18102,20295.301,0.411096360418014
34.547917,88.997917,26454.37739,16093.85605,0,0.502472590073012
34.477083,54.335417,15868.80128,7598.949818,11.432,0.16956369986292
34.264583,82.247917,28022.56784,14347.86368,0,0.522756649996154
34.210417,42.352083,23911.03194,17964.2968,11395.8,0.566532987519167
34.197917,6.347917,25119.62761,17108.41852,2719.51,0.32725524099078
34.193718,6.089604,23212.10888,16951.89132,431.025,0.106182875693776
34.16875,79.785417,24467.61387,12462.53406,0.053,0.578472888912074
34.115555,118.313045,24187.57402,15707.18714,32473.199,0.847437546704896
34.112971,82.306392,18705.87752,13057.58342,0,0.294283437193371
34.09134,72.691099,28610.13067,16595.63975,5589.89,0.167097577010281
34.047917,81.64375,23748.08591,16667.11452,0.013,0.392353908740915
33.961051,78.427167,16075.70301,10296.64102,13.804,0.26555561774876
33.947917,80.902083,28396.43635,15644.52286,0.195,0.816507450421341
33.85625,88.597917,32788.37734,19257.22709,0,0.297397159622051
33.745615,79.028088,35181.98803,20396.65538,6.763,0.95907375018578
33.477083,90.35625,18351.54008,10113.22907,0.219,0.480810167151503
33.435417,89.872917,27907.32948,15269.22063,0.018,0.311499692383222
33.360397,11.089119,22475.14071,17635.70231,33.508,0.866607609321363
33.203127,43.497917,17280.03535,10400.95947,65.316,0.655698888353072
33.143972,73.644471,31110.58991,18205.06751,11329.2,0.776430397178046
33.109529,11.605208,31366.46088,13304.10517,334.347,0.675771483802237
33.092284,11.484885,20539.89837,13899.31146,282.777,0.241251530474983
32.997917,89.810417,28083.67607,18634.03541,0.143,0.795941274031065
32.949394,118.28798,36827.79633,16260.05353,1195.26,0.845006790128537
32.902083,78.310417,28498.03683,17275.7733,6.972,0.174103812663816
32.716004,35.574631,34033.31784,18310.80823,304.929,0.571217234828509
32.67279,46.053125,16185.15063,9118.662945,684.785,0.495145245804451
32.561788,119.461404,32012.58922,20479.26441,96556.5,0.485572917037644
32.557586,111.488542,29638.16618,16235.73434,11835.1,0.821762298583053
32.547918,116.84028,31333.88977,12641.37068,1260.14,0.210102324490435
32.447917,90.010417,22621.23594,17783.95444,0.149,0.469178913976066
32.437071,71.377083,30293.37786,18258.3596,43530.602,0.210410047671758
32.127828,45.642661,25244.2738,15248.92201,725.193,0.393150387215428
32.077083,90.84375,20131.01459,12602.9672,4.697,0.112809681217186
31.972897,75.949034,24655.49655,13443.12368,2732.18,0.622006228775717
31.924262,91.509741,26280.129,15130.42414,14.372,0.230055220774375
31.885417,87.527083,24067.89082,20295.28434,7.505,0.666258040466346
31.727083,89.510417,24674.18084,15411.25199,3.029,0.216684784390964
31.727083,91.177083,29436.80289,17024.29805,1.103,0.652599819586612
31.697917,87.939583,28316.55835,12348.95996,13.608,0.240537705016322
31.64655,88.542538,22868.81729,11960.12848,6.854,0.719094973173924
31.589927,117.846875,37040.84877,18121.17631,7251.17,0.953988398774527
31.572917,83.052083,33334.57385,20130.60348,3.328,0.308768259244971
31.522917,35.485417,33614.252,16097.03266,9487.08,0.590881431591697
31.514583,90.96875,22441.73199,13814.77157,7.645,0.971788697061129
31.493971,119.776944,28022.52384,14825.95737,1465.31,0.090120738488622
31.489583,61.297917,28342.75516,14984.51758,931.286,0.027804637211375
31.486901,118.770143,28856.64164,17221.50421,208.868,0.34188938990701
31.427083,84.052083,31498.26209,17895.0798,5.517,0.325472756871022
31.385821,120.826612,30395.70204,19405.97729,2848.45,0.879412084701471
31.300665,88.041258,26358.84893,18657.03548,10.48,0.936183249694295
31.26875,90.589583,25077.24546,16055.92696,7.905,0.618538343929686
31.268748,91.036343,31166.02901,11438.63912,3.439,0.555963428341784
31.264583,83.460417,15347.11954,7913.941046,0.497,0.172340560820885
31.235417,84.952083,26457.00829,16241.38676,2.644,0.291234400938265
31.214583,89.202083,19245.51604,13746.80009,1.115,0.97254699037876
31.181007,84.326737,25959.49357,17324.28602,2.162,0.889731163275428
31.114473,118.843841,30357.93765,17695.49088,823.132,0.403294630697928
31.04375,87.152083,34861.24006,18761.8687,5.255,0.218805468524806
30.964583,89.672917,25962.71046,10802.20393,2.662,0.051198938745074
30.947917,85.639583,19117.89424,10095.0635,13.234,0.192416797741316
30.947917,86.497917,30298.08301,19324.44409,5.162,0.616924183093943
30.88125,83.56875,21985.559,15537.44307,0.843,0.604328582179733
30.846343,81.226042,24734.17579,12204.16418,2.818,0.411780822440051
30.820691,111.004304,23226.56165,11504.01698,152128,0.836183417239226
30.760503,81.374084,17209.28789,10343.99016,2.089,0.048925839480944
30.413404,32.363542,32341.69857,19877.75197,354.717,0.105084952316247
30.395023,112.821113,31816.32207,17196.9928,1055.73,0.940380379674025
30.30625,86.40625,27173.28743,13644.08048,0.871,0.564514570520259
30.25948,114.600663,25315.62379,19499.40781,276.772,0.211088238866068
30.210417,84.797917,20872.73807,13462.28084,0.317,0.543773692683317
30.139907,116.501657,19246.92771,13039.52361,1424.8,0.145480453153141
30.083702,116.469265,27013.09976,19037.42392,1395.36,0.901149543584324
30.0687,114.18131,27487.84209,15993.79708,480.001,0.858859095838852
30.014454,116.260106,26042.08889,13773.53448,1306.73,0.068033787771128
29.92003,113.468717,26272.96436,16738.22679,962.615,0.562291096546687
29.84375,85.73125,42562.67106,20268.62769,0.282,0.176549666444771
29.739583,53.54375,29870.01663,13983.4959,815.182,0.640525231254287
29.48565,119.214583,16979.71279,8744.19505,1521.05,0.553012326941825
29.477083,30.660417,23636.44318,15448.16079,2635.55,0.896720231627114
29.464583,52.797917,20518.0866,16904.08626,623.771,0.065160406869836
29.348247,112.992904,15046.90461,7758.008876,1369.53,0.994929190608673
29.297917,54.03125,32073.65681,13058.57068,246.872,0.432820207322948
29.206093,115.497694,24855.98766,16369.88372,1184.08,0.452600326039828
29.09513,90.378566,27330.2361,18131.3595,40.743,0.320166247780435
28.864583,85.610417,23733.03785,15089.20115,3.601,0.518221586826257
28.777094,110.92707,21336.31536,11866.60861,13100.4,0.455283192335628
28.629302,116.302482,20308.13391,14467.31405,4222.11,0.591742265620269
28.622366,90.443693,18397.85484,11737.17889,1.577,0.878299106028862
25.871466,113.309892,32582.07913,16375.80233,560.378,0.383909180643968
25.641445,100.216545,26144.88025,19067.66616,547.906,0.098256587865762
25.214599,96.367699,28283.20111,14723.48907,15.989,0.010915962862782
24.916837,75.579578,24862.09399,15411.07859,8237.46,0.783576123532839
24.898739,68.052083,21367.87426,16815.59163,126.435,0.479828852810897
24.782792,102.603578,22739.30279,17028.71706,3641.49,0.641971421078779
24.700139,75.553943,24438.4214,16612.08294,7942.24,0.923763642436825
24.519521,102.935417,23759.39482,16730.23529,358.226,0.401910422253422
24.268751,68.693749,24065.2608,17951.59419,999.759,0.637098098522984
24.200837,83.007292,29593.34664,18725.44551,2266.81,0.308368028025143
24.190348,81.288434,31507.45715,16103.55151,4025.29,0.186806318932213
24.121446,68.754684,20176.04146,11878.85143,1021.55,0.891406074049883
24.073475,68.945212,29756.01457,13801.05569,59733.301,0.81410445983056
23.727271,114.647071,34704.49332,17527.33726,788.113,0.883984822663479
23.460417,30.56875,22265.30693,16819.55868,0.394,0.416540581849404
23.307937,95.35625,25009.2948,18589.32021,466.964,0.422648258158006
23.209324,30.635465,21466.82219,13896.53734,0.394,0.811457629897632
23.056554,31.070019,14958.34823,2103.690689,0.394,0.643915702938102
22.941922,79.924831,26343.54671,13242.43274,1708.73,0.06939003628213
22.605057,82.599307,23122.23632,14124.14129,999.235,0.307585738715716
22.560065,77.981293,33577.90175,17162.4162,1091.23,0.077715695952065
22.495122,92.228125,35449.04618,18621.10373,976.765,0.513123636716045
21.831123,73.748676,34201.31804,19811.55262,18154.6,0.736497915233485
21.747162,105.021718,29559.60483,17844.23415,726.439,0.43454236316029
21.520106,83.85482,23627.27086,15624.07239,19473.1,0.558669901802205
21.278604,85.030208,20232.00208,13191.5896,5281.02,0.638820665306412
21.25625,73.597917,29333.36957,18591.72753,18018.801,0.697118141804822
19.786887,97.092219,29213.55269,19370.24272,682.972,0.283035310567357
19.660639,85.488542,25032.28564,19942.43619,3038.42,0.80209178745281
19.485417,75.367708,30350.09279,19401.63011,8143.59,0.700259909615852
19.274827,82.825722,28036.28636,17822.84239,113.407,0.476211900240742
18.96713,78.342223,28375.20466,16103.6239,29524.801,0.925744978594594
18.531233,102.5491,32165.73086,18478.79665,157.398,0.292614575359039
18.204573,77.929037,27363.69473,15683.47625,7052.45,0.229929592576809
18.15743,82.111538,18885.62326,11163.17275,502.815,0.058697967906483
18.072337,75.120605,31766.55421,19039.01332,8891.81,0.671111160074361
17.764675,100.560357,31458.93509,18082.38935,513.973,0.276145798270591
17.752982,77.930208,26899.66416,18048.28716,4852.88,0.037059399415739
17.243734,98.971794,28873.97445,17045.58204,1974.95,0.088506122701801
16.772725,102.617817,34667.52628,7089.068221,1191.83,0.541980994516052
16.603534,103.453125,25615.94211,10578.82446,603.559,0.433892049943097
16.573078,79.309535,28874.64399,20606.24731,64849.199,0.4963497716235
16.372144,-15.778616,24546.4308,12395.46146,983.908,0.260514591471292
16.332546,75.887905,30654.26957,19245.72107,13494.5,0.238850843976252
16.218641,-16.413458,22542.84371,15006.34066,6872.05,0.368945987778716
16.160273,-12.663459,23826.57861,17570.87574,113.628,0.841950347763486
16.087911,78.896129,21613.77033,15806.71606,63354.801,0.973872045171447
15.43797,-4.260417,19732.6308,13343.91885,12925.9,0.064920390374027
15.264244,76.33125,19811.89386,15452.65081,7337.03,0.093761790427379
15.238951,32.485405,24131.65537,10584.12295,102594,0.569936101674102
15.205083,105.430544,29436.55902,17740.3029,116.471,0.425696800113656
14.925127,35.907292,24450.04146,13863.64629,7711.02,0.621027895598672
14.852408,101.086458,28914.12967,14953.34989,996.355,0.740375743363984
14.799654,98.596417,30029.62009,18222.41577,38.76,0.789433599100448
14.525349,121.101993,23764.62099,15311.5774,4477.9,0.765341256628744
14.410439,99.127083,29507.76883,14723.57349,97.29,0.041083720163442
14.175453,74.848996,28726.06613,17635.50802,182.925,0.662813597475179
13.928981,120.953997,37481.92642,14733.45455,381.133,0.949519137269817
13.681241,-6.089587,29729.03035,16453.31393,6542.11,0.149247672990896
13.510343,5.88247,29500.2732,17675.26483,5409.44,0.332976426114328
13.285959,14.911458,32735.31662,17025.11922,566.277,0.117477770312689
13.277083,40.902083,28547.6237,19700.92953,147.552,0.503819709760137
13.193721,-10.426733,32188.37409,18649.61546,734.025,0.252421166864224
12.84375,17.472917,31293.24676,14074.23615,1196.39,0.60799068713095
11.802565,77.810681,27533.81505,18850.07506,18799.199,0.805399576784112
11.797669,34.389948,27003.38209,17249.47636,21644.4,0.051623777602799
11.637703,-8.229997,27836.40209,14203.67071,603.364,0.750277136336081
11.47429,-0.553016,20944.68738,16554.67318,4996.78,0.350987435202114
11.46317,8.405208,28494.87706,18708.32939,1073.36,0.681252481765114
11.323945,106.344792,28255.42198,14996.95708,380.217,0.856954682734795
11.15625,41.78125,22849.29205,17997.8902,11542,0.700594903784804
11.106337,107.036189,29941.99609,11654.33915,2186.17,0.694789220695384
11.085992,0.700693,26107.82775,11862.53514,272.941,0.666313464869745
10.827071,15.051745,27593.5034,14322.21918,420.391,0.634784127003513
10.322925,11.479613,28200.6505,18316.21576,3626.93,0.750932282884605
10.073559,19.373686,22543.07564,16399.81696,4.803,0.313503547222354
9.971462,6.836488,30026.35723,17155.1694,6237.68,0.340948925935663
9.557291,37.364808,19975.79592,14704.85889,162.525,0.361262693884782
9.332196,125.521606,25001.34628,17618.22287,88.894,0.488718679989688
9.140187,4.788254,24785.24903,19446.0291,51418.199,0.424712389358319
9.058993,13.689926,26870.34727,17989.83911,665.468,0.782705377205275
8.972899,98.793103,27413.21367,16632.41219,14.677,0.135662669199519
8.469422,39.155177,22351.79451,13018.20234,5311.98,0.003365192445926
7.99725,124.288408,20208.6187,14284.06004,476.783,0.82849661342334
7.903165,38.740906,26714.24417,17452.3366,1569.44,0.577435068436898
7.668736,38.710986,27162.52725,20754.12068,373.22,0.1663226763485
7.614583,38.60625,23318.86381,17419.04181,2126.04,0.52030392375309
7.464583,38.514583,25192.33411,12218.91696,1236.58,0.364276250707917
7.431467,1.435166,25674.14336,17563.95244,913.108,0.72586114902515
7.263018,100.422104,20180.90122,14168.73584,623.634,0.75433579145465
7.031395,-5.471695,27279.17558,15799.78824,1434.74,0.045019795536064
6.75127,-11.334382,29767.21389,19083.02222,25.733,0.755416629253887
6.465993,3.387081,34816.5136,17377.17389,16763.301,0.973281907499768
6.390714,2.436458,21083.74366,11867.43559,10351,0.255186445196159
6.307317,12.807604,24855.2485,10235.41877,325.027,0.081107368110679
6.243956,-7.043623,23224.43518,16585.39854,2066.72,0.446619160124101
6.04121,11.299545,26595.02113,15234.92909,185.311,0.681122106150724
5.835417,37.577083,23883.40082,13578.4551,255.354,0.102855150937103
5.702137,10.501793,15858.65971,10336.79815,386.231,0.667752060224302
5.40679,101.302823,28530.42286,19172.21556,6.825,0.097502385382541
5.197811,-3.724307,19670.18349,10510.4602,3628.32,0.706626254715957
5.149713,-3.279745,30333.15336,19327.45881,2238.92,0.429893839056604
5.140717,-4.978125,30368.1377,10549.70556,4918.48,0.630567657877691
5.022917,102.905138,22355.87004,8945.38598,0.761,0.466848243610002
1.68121,33.835529,22602.86372,16864.05144,1054.54,0.390915771597065
0.911202,112.136708,29831.89452,18408.56672,2.243,0.959477909258567
0.810417,112.048331,29588.7568,28290.86613,13.711,0.849633304052986
0.585417,36.08125,32602.0592,20306.61075,628.053,0.821144926710986
-0.068246,30.161083,23647.46788,14293.41013,1723.48,0.910644119489007
-0.245526,116.534009,21040.59647,14444.4753,39.252,0.804417115286924
-0.416503,116.275195,19764.91365,10254.66802,4.361,0.082864781958051
-0.564583,100.551042,20477.69269,16836.14439,218.419,0.935667544719763
-0.690304,17.818795,17811.7988,8128.21198,140.739,0.037287394399755
-0.76875,36.347917,31556.55539,19594.00494,562.755,0.872260803007521
-0.873064,10.027171,22127.07268,8122.025686,9.296,0.483172024716623
-1.385495,9.101042,25124.78526,17618.57552,9.394,0.771889054100029
-1.744154,120.648899,23285.15238,15202.44644,47.005,0.003953060484491
-1.816447,137.882259,29367.75963,18029.00801,0.304,0.10019876610022
-1.857657,31.190597,34388.32426,18720.89576,182.943,0.778361315722577
-1.898009,9.302383,27392.21554,18357.18573,3.569,0.98081479629036
-2.353871,30.363307,34941.07994,16839.18084,431.648,0.132614959846251
-2.509383,9.795129,33019.33285,18534.98728,5.636,0.274258401361294
-2.532063,121.472846,26405.78147,19346.34161,10.636,0.397644597920589
-2.552083,35.972917,16408.81212,8569.252627,461.09,0.464707105071284
-2.765459,121.353125,19992.20522,14193.19615,62.756,0.047777439351194
-3.610474,10.893878,22266.31559,13963.66486,2.779,0.291957093751989
-3.652083,35.810417,25778.93565,15954.40595,531.313,0.706255724304356
-3.825186,37.470367,30202.34182,18183.16214,2339.94,0.795778851839714
-3.955258,136.365574,37638.9318,11487.8944,58.836,0.11433132912498
-4.136026,119.993053,28193.45495,16591.89284,387.849,0.416468427632935
-4.179042,143.185478,28906.50363,17755.82984,13.212,0.982163531589322
-4.811955,103.919895,17483.94996,14038.43275,31.132,0.893574330373667
-5.277098,30.962019,20761.94175,14369.77141,822.087,0.374599187751301
-6.064583,35.177083,25321.96958,16560.67261,993.785,0.847858614404686
-7.136711,35.984917,22951.92354,15093.42552,1594.56,0.136088049621321
-7.246365,141.495236,23071.69365,17342.75732,9.911,0.152604968636297
-7.847136,26.978859,24819.21137,16742.06988,3636.77,0.207492484827526
-7.993771,26.885436,36076.02044,19936.8482,64.316,0.013577185221948
-8.25625,26.55625,22885.87245,13476.0256,2645.72,0.619484015624039
-8.578468,26.303878,28189.362,19889.60287,1285.14,0.121671180124395
-8.897917,26.042684,31589.27727,15588.50366,56.35,0.46067981806118
-8.963743,13.790871,23875.0937,11961.28628,110.291,0.078591892146506
-9.793533,15.465851,19211.44066,12342.18724,2284.58,0.013023941428401
-10.499737,25.464758,23850.02675,16061.84368,346.27,0.52273772645276
-10.753326,27.244792,30155.80427,19867.1638,642.489,0.854797679348849
-11.051573,29.727091,25896.70627,15902.34781,67.036,0.021759084775113
-11.672281,29.735359,23887.42664,14527.64753,34.264,0.778089799336158
-11.777083,160.50625,29809.50999,17981.23428,0.503,0.192178598488681
-14.349293,35.934375,15555.50982,8252.182251,453.425,0.467693110811524
-14.768212,35.276507,31274.06394,19161.51906,10400.5,0.346144228591584
-15.324231,128.063821,24903.68777,18720.97451,0.001,0.378509118803777
-15.764559,26.014517,23990.75658,18055.1512,2737.74,0.023442963487469
-16.01402,137.202083,31661.1028,18882.41487,0.005,0.232675244449638
-16.094726,45.904513,31865.38863,4666.253536,23.548,0.330390566843562
-16.118249,128.741169,30422.56015,18903.36311,2.154,0.696177244069986
-17.388363,14.215513,24173.31593,14280.55176,2442.55,0.482212700997479
-17.425995,48.579622,29979.81731,17303.16167,361.089,0.770670988480561
-17.550886,139.43699,22454.66769,12405.32123,0.022,0.4123542153975
-17.615224,139.693194,27297.93461,17916.936,0.081,0.771841088426299
-17.689966,140.46226,23971.18333,14224.15574,0.008,0.212654043105431
-19.156395,33.142843,25492.54826,15712.17033,211.377,0.335266921087168
-20.214583,127.452083,34062.81127,18984.26268,1.306,0.88771790813189
-20.643619,147.138206,23388.7777,17295.62759,16.101,0.943822993081994
-20.820581,25.062857,28498.34313,16793.32881,0.75,0.574036918464117
-21.335417,124.802083,30158.80214,14484.7218,0.079,0.191805830574594
-21.597917,145.860417,21654.06652,17198.88592,0.064,0.217964421375655
-21.907079,43.596921,28157.08912,19647.68907,35.663,0.21097551647108
-22.072917,122.977083,19337.25503,12498.88303,0.373,0.747431742143817
-22.485417,123.79375,21940.77727,17380.02615,0.132,0.428205841337331
-22.931928,132.46875,30694.84824,18203.80135,0.641,0.992345529724844
-23.410417,122.710417,27908.55814,15547.207,0.222,0.353132295771502
-23.502083,128.989583,24136.98424,16143.56903,0.002,0.603249965352006
-23.652921,148.065625,30163.27818,17879.37995,0.93,0.592165682814084
-23.872949,32.143353,20564.75053,7907.62517,4248.3,0.08179511979688
-24.402083,130.189583,33746.73638,23136.07668,0.023,0.078436123323627
-24.691984,33.506412,29371.57369,20139.58781,301.021,0.66069767146837
-24.847917,131.022917,30072.88124,18326.52119,1.762,0.516836294322275
-26.11875,122.322917,24946.68784,10708.6941,0.13,0.936466504936107
-26.69375,123.210417,26326.59634,13096.97314,0.018,0.786637050914578
-26.883116,28.115457,25419.31393,17780.33223,1135.28,0.29057406343054
-26.895951,20.264995,28466.34332,18338.51924,4.282,0.507297943462618
-27.002083,137.322917,22964.4072,16468.70654,0.079,0.025653213378973
-27.392298,152.605208,21878.5492,12049.29021,25.301,0.784776546875946
-27.418102,32.07108,21497.36674,17188.77474,306.974,0.50010780908633
-27.664676,25.623022,29519.86334,19191.99522,9309.3,0.217896978021599
-28.259065,32.413085,23392.56352,15937.6273,385.258,0.224677830119617
-28.297917,137.935417,29274.84928,17820.10728,0.002,0.218315898324363
-28.789583,124.485417,34086.295,19074.59638,0.007,0.447179449838586
-28.814132,121.001289,30065.7037,17514.87171,0.245,0.00471960788127
-28.922917,135.572917,28449.53013,17189.73406,1.554,0.153516560210846
-28.945312,139.100921,21509.49684,13877.48684,0.006,0.738703600945883
-29.26875,139.677083,30294.6538,18838.98729,0.045,0.262365933158435
-29.377083,122.697917,22965.91488,17730.63131,0.821,0.018105061608367
-29.44375,130.972917,24936.43512,17752.56706,0,0.453459890908562
-29.494181,122.221755,24535.44462,17966.50233,1.351,0.128292492008768
-29.518753,121.135414,24818.4374,15912.8905,0.015,0.540234959567897
-29.73125,115.822917,22778.79749,19146.42495,3.414,0.225262239458971
-29.73125,121.55625,29421.79436,18866.52709,0.004,0.216271576122381
-30.000763,122.341119,26640.36101,16995.29291,0.003,0.572722774813883
-30.614583,122.102083,27881.14935,15374.37273,0.012,0.861713849822991
-30.622355,25.507035,33775.23574,22156.85287,2433.64,0.828825797769241
-31.052083,135.26875,29530.77053,16205.83538,0.017,0.499664221075363
-31.185417,122.222917,36005.34704,19930.5842,0.013,0.595766412443481
-31.210417,121.777083,14034.6193,5825.088287,2.8,0.841558871441521
-31.403384,135.185347,20356.73168,5719.674481,0.004,0.118546492536552
-31.552083,137.23125,29786.23821,18795.5426,0.008,0.038875746889971
-31.610417,136.735417,29161.06644,17797.01826,0.036,0.614320293185301
-31.822917,121.86875,24983.78227,16463.35753,0.824,0.740590306813829
-32.052083,135.522917,26400.09529,17296.00022,0.006,0.549916034447961
-32.098053,136.138542,29868.04573,16823.7362,0.102,0.74854500091169
-32.385168,142.368611,25513.117,16260.92947,0.084,0.887380859232508
-32.439583,121.877083,23956.94987,14823.47262,0.01,0.516246195533313
-34.043743,141.277097,24831.4576,10385.83923,0.012,0.505753839504905
-35.114583,149.439583,27920.31201,15173.67285,4.643,0.470463520032354
-35.449689,139.371023,24507.54705,15909.36979,0.89,0.950422149035148
-35.949793,141.871127,25095.63909,14774.54533,31.738,0.802980360691436
-36.108092,147.032716,31143.42385,18726.92242,14.668,0.77969423297327
-36.125399,148.62013,27026.54235,14158.17742,0.102,0.728190724621527
-38.096157,147.417788,36075.22057,19787.11699,138.335,0.887356936116703
-38.102308,143.541902,31008.53253,17747.75761,6.22,0.210029295063578
-38.690273,176.060417,23505.12113,16852.91293,11.779,0.706762981251814
-41.979842,146.730573,30902.96456,18760.33522,0.027,0.011041765217669
-42.728523,145.978504,20328.43961,13189.87596,0.003,0.053126055863686
-42.799236,146.008172,30531.91527,4688.011347,0.001,0.017202164861374
-43.854805,172.377437,21682.3291,15285.4506,53.704,0.314207840128802
-44.188092,170.14683,16684.58194,8218.885865,0.233,0.396145096630789
-44.608739,169.252083,24455.72971,12356.04775,0.756,0.002000252366997
-44.663875,169.155346,25797.98628,14556.23088,4.561,0.667667758534662
-45.026494,168.730012,25984.49504,13387.32139,10.218,0.013952124514617
-45.438308,167.686458,29031.33165,18220.10451,2.356,0.890665140817873
-45.564001,167.605208,18370.24372,11726.86364,2.576,0.908465210930444
80.95625,63.897917,18484.5137,12512.71061,0,0.044321922468953
80.930341,94.338542,26756.03763,15935.54927,0.005,0.913188129779883
80.150118,93.272257,30304.54582,14411.76088,0.002,0.478399853105657
79.714583,96.68125,32852.50666,15039.70504,0.001,0.691193128819577
78.822917,104.53125,28726.19792,17550.79633,0,0.099288263940252
78.794841,14.505208,23925.20445,12944.18841,0.011,0.465576518676244
78.732197,104.592708,23962.27377,15526.73556,0.001,0.171082108630799
76.349544,102.362044,17918.49395,7512.995373,0.006,0.793336707516573
76.314583,100.172917,31848.71027,19124.2948,0.001,0.161934541654773
76.105347,99.338542,18832.5932,13627.90223,0.039,0.375818348606117
75.946734,100.015625,27904.724,15993.51919,0.115,0.614510825020261
75.934896,141.847917,24393.89022,16060.08047,0.001,0.135305329109542
